Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
9360	-636.9376	-608.3425	-28.59507	645544.6	10.15009	0.116401	0.168004	0.117163	0.000852429	0.157561	0.0661934	0.209975	0.0899202	0.156659	0.0949959	0.0524599	0.148407	0.0652015	0.0917702	0.0579322	0.042236	0.0997312	0.178933	0.0108318	0.0791044	0.0934417	0.0953114	0.132383	0.0805796	0.148987	0.0802656	0.0452364	0.0344119	0.150276	0.0551241	0.0060875	0.113298	0.0207981	0.159282	0.108725	0.054544	0.038128	0.00294682	0.0173639	0.321594	0.0194432	0.0216897	0.000506368	0.0641401	0.104765	0.00124026	0.0463085	0.157855	0.0250596	0.0102529	0.766028	0.0528909	0.139171	0.185177	0.0186944	0.0876026	0.022718	0.0642211	0.0179471	0.170586	0.0428386	0.021195	0.174699	0.0352126	0.103609	0.0222477	0.262886	0.998418	0.999595	1.0004	1.00158	6.402101
9370	-646.8692	-616.4258	-30.44348	104222.6	10.55362	0.0418025	0.158843	0.0442196	0.00110225	0.279052	0.0686119	0.113487	0.0528204	0.134694	0.105232	0.0392122	0.192964	0.112349	0.0592929	0.137718	0.0402485	0.0876766	0.0257768	0.00727623	0.254455	0.0598613	0.100655	0.116231	0.145144	0.157116	0.197659	0.0289311	0.0697099	0.151584	0.102337	0.0884825	0.0543111	0.0858198	0.174529	0.0871098	0.0657209	0.0296551	0.00322591	0.0880383	0.217714	0.00989451	0.0134663	0.000217619	0.12703	0.1979	0.00061838	0.133883	0.331943	0.00728281	0.0127039	0.432246	0.0933408	0.0860992	0.0953295	0.0472853	0.00970386	0.0303906	0.100596	0.00495259	0.201006	0.0321293	0.0274944	0.167135	0.0304005	0.225394	0.0162696	0.156933	0.996065	0.998992	1.001	1.00394	6.572313
9380	-636.0555	-614.1116	-21.94388	92405.35	12.03584	0.0395244	0.0918104	0.105161	0.00771154	0.182748	0.127273	0.0884118	0.0351826	0.0664263	0.0598766	0.105508	0.0913082	0.171186	0.0478562	0.121857	0.0370401	0.0647597	0.0491606	0.0367825	0.12693	0.0829013	0.07534	0.160357	0.214442	0.0780485	0.191523	0.0496417	0.103573	0.105162	0.0892498	0.131157	0.0932412	0.0424086	0.107811	0.094433	0.0339206	0.0139038	0.00270364	0.0235956	0.260377	0.0100152	0.0455836	6.42393e-05	0.155139	0.249298	0.000682137	0.171878	0.118737	0.0244179	0.0125156	0.252275	0.170166	0.12815	0.0757427	0.0675016	0.0259312	0.0155948	0.0400856	0.0271743	0.141049	0.0799663	0.0111	0.0449227	0.0370032	0.135497	0.0200975	0.0927929	0.995822	0.998929	1.00106	1.00418	5.763684
9390	-648.6512	-615.0037	-33.64743	690317.9	9.905379	0.0204668	0.101847	0.243018	0.00222489	0.0973811	0.0300716	0.141568	0.101465	0.128644	0.0659136	0.0192486	0.0465739	0.0441395	0.114247	0.0698547	0.0329567	0.107048	0.0403146	0.0384295	0.165818	0.0685108	0.0616311	0.152851	0.221114	0.0500789	0.251102	0.150149	0.121265	0.0375275	0.11961	0.115274	0.087018	0.0384548	0.212652	0.222932	0.160911	0.0330657	0.0054501	0.146931	0.25501	0.0262202	0.0222765	2.85413e-05	0.371358	0.158043	0.000908684	0.191616	0.377543	0.0793736	0.023236	0.232161	0.0784914	0.184817	0.164591	0.0663451	0.0602136	0.0251047	0.0469582	0.0270944	0.246873	0.0134702	0.0113267	0.0779234	0.0583636	0.0828323	0.0982587	0.0619979	0.998471	0.999609	1.00039	1.00153	6.910195
9400	-635.3882	-610.1657	-25.2225	745151.1	12.01902	0.0229436	0.147922	0.0877906	0.00285944	0.0779249	0.0314994	0.0972799	0.0738689	0.112045	0.0730616	0.0541728	0.126485	0.163931	0.0551103	0.0582876	0.0651766	0.0729767	0.0541628	0.0659333	0.263213	0.17078	0.107587	0.130848	0.147706	0.0972655	0.130491	0.104437	0.0993189	0.0496273	0.0416172	0.0514929	0.0496256	0.0233734	0.260632	0.220211	0.0918633	0.0275786	0.00678072	0.183985	0.076455	0.0101552	0.123377	6.92469e-05	0.030092	0.0559127	0.000688644	0.151476	0.296633	0.0387568	0.0253507	0.322271	0.0827075	0.257071	0.194426	0.0916785	0.11256	0.0320555	0.0289661	0.0110146	0.105141	0.0173083	0.00528587	0.0661773	0.0562288	0.0381556	0.0376361	0.0675075	0.998528	0.999624	1.00038	1.00147	6.037021
9410	-629.2887	-602.2574	-27.03139	927486.2	11.57155	0.0257877	0.10105	0.220581	0.00376227	0.156731	0.00767752	0.11591	0.116087	0.148959	0.0560667	0.00877356	0.15603	0.15162	0.0090728	0.02763	0.0792473	0.121236	0.0650365	0.0464188	0.0949171	0.207192	0.218209	0.0759537	0.121182	0.214101	0.0704113	0.0898229	0.0419081	0.169719	0.0827644	0.0219442	0.269055	0.00525118	0.108986	0.25924	0.0408068	0.00862616	0.0143212	0.0671169	0.0568953	0.00390381	0.0636816	9.58065e-05	0.0411403	0.132241	0.000430147	0.111289	0.261541	0.0645964	0.00676398	0.174444	0.164716	0.146639	0.172546	0.12776	0.180928	0.067542	0.0178462	0.0163637	0.0973301	0.0358914	0.0109671	0.186537	0.14712	0.053133	0.0223206	0.0509777	0.99868	0.999663	1.00034	1.00132	6.214847
9420	-647.2852	-610.4394	-36.84578	771733.2	7.50357	0.0312629	0.3133	0.151992	0.0107239	0.0978635	0.00981666	0.0351311	0.218475	0.268242	0.0870564	0.0114837	0.203961	0.182733	0.0145943	0.0287002	0.0270651	0.0717323	0.113505	0.161486	0.0572631	0.0880111	0.102026	0.101577	0.127722	0.119518	0.0250709	0.0424783	0.0349518	0.221979	0.117197	0.0241149	0.174899	0.0181302	0.24627	0.394089	0.0574476	0.0154238	0.00361969	0.147431	0.0729269	0.00410163	0.0706511	0.000116973	0.103026	0.0829011	0.000446109	0.150864	0.125861	0.116485	0.0119914	0.129471	0.0772414	0.235753	0.196555	0.103853	0.364383	0.321829	0.0575815	0.0629485	0.0632377	0.132451	0.0190455	0.0720033	0.160309	0.119717	0.0435822	0.0750608	0.998553	0.99963	1.00037	1.00145	7.132735
9430	-626.6343	-603.0349	-23.59937	719359.9	12.01257	0.0240377	0.29797	0.209601	0.0102538	0.111603	0.00291179	0.0361534	0.346122	0.119894	0.0551032	0.0269036	0.235649	0.233785	0.00679533	0.0498041	0.0359891	0.0273662	0.168396	0.128136	0.0868236	0.0920462	0.23195	0.11582	0.0633585	0.0933421	0.0581239	0.0146764	0.0215632	0.154206	0.0803079	0.0376195	0.102027	0.0163689	0.0947977	0.11942	0.0177866	0.0144661	0.00658865	0.0878984	0.082448	0.00187449	0.0535133	0.000270868	0.14135	0.113034	0.000574854	0.118856	0.129241	0.104582	0.0139402	0.082456	0.159636	0.186364	0.135138	0.0445813	0.145148	0.174928	0.0760766	0.022799	0.0843014	0.0509444	0.0196137	0.0676319	0.10863	0.0671374	0.032827	0.0486947	0.998502	0.999617	1.00038	1.0015	5.902256
9440	-632.6762	-609.5318	-23.14443	952637.9	10.71803	0.0318594	0.073698	0.0608951	0.00689765	0.116655	0.00416072	0.0226354	0.0663922	0.0218327	0.140066	0.00658868	0.190187	0.194667	0.015775	0.0408377	0.0974179	0.030709	0.128794	0.125115	0.195178	0.297585	0.136178	0.161656	0.047866	0.0757893	0.0571206	0.0143955	0.0375054	0.107083	0.0494478	0.0208614	0.127222	0.0197526	0.059229	0.135707	0.0074507	0.00731901	0.00832558	0.0378675	0.107637	0.00337854	0.107036	0.000280794	0.168128	0.146189	0.000955342	0.340704	0.199942	0.0928289	0.0071778	0.0658869	0.089768	0.041577	0.471694	0.0725913	0.127733	0.160125	0.0731042	0.0571787	0.0795264	0.0286024	0.0467722	0.110012	0.0313963	0.153102	0.0727476	0.0492593	0.998698	0.999667	1.00033	1.0013	5.884055
9450	-633.6836	-614.951	-18.73257	232556.7	10.98464	0.0271397	0.0495723	0.0991603	0.00267447	0.0945953	0.00444936	0.0250791	0.145717	0.0370631	0.08382	0.0126298	0.140131	0.100844	0.0214157	0.147113	0.0986895	0.0525838	0.104065	0.0947388	0.192704	0.0829882	0.176886	0.146894	0.0840919	0.127581	0.0943935	0.00676341	0.146604	0.156374	0.0376875	0.0423953	0.0487321	0.0268969	0.0411971	0.041503	0.00286058	0.00601527	0.00377121	0.0721445	0.318423	0.0188737	0.0981256	0.00060172	0.132953	0.146661	0.000747656	0.205836	0.139573	0.0535192	0.00639517	0.106429	0.0904456	0.0409312	0.0914201	0.0324068	0.185219	0.154355	0.115227	0.142997	0.0350374	0.0595456	0.0207835	0.155475	0.0308391	0.0364708	0.0559584	0.129401	0.997365	0.999326	1.00067	1.00264	5.484616
9460	-625.8794	-606.9319	-18.9475	564891.1	11.88084	0.061797	0.127952	0.0875734	0.00484548	0.0728486	0.00288016	0.101249	0.0732548	0.0499961	0.159023	0.0083385	0.125455	0.222089	0.00960522	0.205021	0.142452	0.0760168	0.0893291	0.0905367	0.180468	0.086878	0.10296	0.139312	0.0774718	0.166075	0.0551758	0.00872017	0.0178416	0.0765296	0.055098	0.0476129	0.0830623	0.0759292	0.123364	0.116518	0.00471484	0.0207314	0.00638907	0.0854434	0.264952	0.0230639	0.0411079	0.00198965	0.120549	0.145891	0.000666983	0.225829	0.101763	0.0950119	0.020294	0.137382	0.0173025	0.0636263	0.107647	0.0319899	0.13429	0.10285	0.0271233	0.130855	0.0636871	0.0326603	0.0569504	0.0894422	0.0719042	0.0536726	0.0332229	0.079906	0.998309	0.999568	1.00043	1.00169	5.516189
9470	-644.715	-606.858	-37.85699	340259.1	12.41328	0.0654802	0.204883	0.242115	0.00712129	0.103164	0.00368512	0.164662	0.0448627	0.0590768	0.108096	0.0351074	0.245387	0.26792	0.0168017	0.102836	0.110568	0.0847758	0.0598313	0.120688	0.216638	0.165567	0.16237	0.022566	0.0907839	0.091221	0.0353805	0.00856824	0.145453	0.0163722	0.0281759	0.0793578	0.204178	0.00801311	0.20796	0.0585515	0.0020537	0.0483945	0.0057799	0.0586356	0.114928	0.0122883	0.0881407	0.00230003	0.202635	0.303483	0.000381844	0.222477	0.0950202	0.170731	0.036024	0.351271	0.0159596	0.0264768	0.210384	0.0353878	0.126455	0.0949348	0.0278003	0.126895	0.202199	0.126737	0.0978308	0.109937	0.0955919	0.194854	0.119433	0.117319	0.997822	0.999443	1.00056	1.00218	7.030956
9480	-634.6034	-607.6855	-26.91795	295334.1	9.49342	0.116823	0.157951	0.155551	0.0180117	0.10471	0.00340446	0.243068	0.0933705	0.066745	0.0829442	0.0237756	0.22393	0.26733	0.0280443	0.0483843	0.117932	0.147815	0.0497275	0.0790746	0.192469	0.139655	0.0464958	0.0278347	0.0332479	0.088055	0.0493867	0.0108206	0.0979231	0.0722732	0.0264203	0.0662633	0.118729	0.0103436	0.0881513	0.0205078	0.00222469	0.0608755	0.00627575	0.0675673	0.130428	0.0106031	0.0545616	0.00192122	0.310143	0.436863	0.000282043	0.0928899	0.190407	0.180026	0.0243169	0.140531	0.0225248	0.0209943	0.149442	0.0121295	0.150322	0.0517431	0.0697613	0.124859	0.209319	0.112037	0.0424227	0.0921706	0.0407918	0.0938564	0.116863	0.0737607	0.997662	0.999402	1.0006	1.00234	6.210082
9490	-640.7542	-609.4927	-31.26145	776930.5	10.37174	0.042877	0.10405	0.119643	0.0153689	0.138626	0.00291219	0.166628	0.179951	0.084072	0.189361	0.0298996	0.292675	0.158013	0.0396158	0.0388072	0.116016	0.134078	0.0532732	0.220424	0.0821738	0.227206	0.0833831	0.045045	0.177514	0.163056	0.0449346	0.0341166	0.0826519	0.124829	0.0599938	0.116025	0.349385	0.0109262	0.15282	0.0170814	0.00139083	0.146485	0.0126952	0.0736593	0.251203	0.0233056	0.126734	0.000981216	0.216366	0.227015	0.000600442	0.0310259	0.148619	0.0694524	0.0349167	0.139146	0.0927058	0.0337698	0.147714	0.0112136	0.134152	0.0203917	0.0658853	0.0649703	0.0744631	0.137485	0.0383494	0.0276637	0.0658817	0.169675	0.0937709	0.0785206	0.998558	0.999631	1.00037	1.00144	6.65764
9500	-658.1923	-615.192	-43.00032	923199.6	9.842541	0.0439747	0.206115	0.154716	0.030215	0.0684194	0.00124687	0.578191	0.177272	0.119987	0.280745	0.058432	0.138346	0.196247	0.0229351	0.00684989	0.104942	0.0549448	0.0725014	0.168308	0.0957292	0.114524	0.0790838	0.0652425	0.181468	0.0681106	0.0480722	0.0413722	0.0411919	0.192863	0.173847	0.0846411	0.31906	0.0195558	0.325948	0.0299364	0.00263315	0.0422981	0.013552	0.283437	0.161431	0.129675	0.0358645	0.00116905	0.232619	0.0922942	0.00369032	0.104033	0.196618	0.114358	0.0930837	0.274365	0.135065	0.0173763	0.164625	0.0189359	0.280618	0.0196679	0.0424794	0.0647447	0.112416	0.216771	0.0315292	0.0877504	0.10302	0.109438	0.291425	0.0205012	0.998677	0.999662	1.00034	1.00132	7.862519
9510	-647.9668	-618.6541	-29.31278	916836.2	9.678649	0.0689716	0.286409	0.0976212	0.0488022	0.0960089	0.0014391	0.222015	0.203974	0.145667	0.150692	0.0702341	0.184606	0.245865	0.0217747	0.026199	0.035701	0.0256734	0.0259947	0.268835	0.0220927	0.0787323	0.0824036	0.0816577	0.0725234	0.0336582	0.0341228	0.03655	0.0197218	0.160196	0.139226	0.131807	0.153066	0.00871632	0.193888	0.00726959	0.00506725	0.0240174	0.0438899	0.152112	0.18098	0.250345	0.0680228	0.00152068	0.0726548	0.115935	0.0017779	0.0577939	0.112936	0.0797274	0.0264996	0.0920953	0.164189	0.012661	0.132275	0.0118529	0.176986	0.035426	0.0608901	0.119476	0.226491	0.125381	0.0234239	0.00838096	0.101186	0.368517	0.0868883	0.0470915	0.998673	0.999661	1.00034	1.00133	6.468607
9520	-641.5568	-609.6887	-31.8681	394250.5	10.99777	0.207818	0.203583	0.035967	0.0151052	0.126105	0.00229116	0.134159	0.0959882	0.217715	0.179016	0.0651755	0.137641	0.14027	0.0165334	0.0209275	0.0365172	0.0177547	0.0107485	0.0838935	0.0226955	0.114934	0.0404731	0.0646754	0.201157	0.0643512	0.0828607	0.0772709	0.0532464	0.16075	0.0192527	0.0254787	0.23752	0.0113138	0.182236	0.0032934	0.0273043	0.03063	0.133857	0.288785	0.14618	0.102677	0.195202	0.00121515	0.159767	0.0799384	0.00246002	0.151022	0.211987	0.287562	0.0837125	0.0217913	0.200385	0.0119051	0.171134	0.040677	0.168357	0.0115017	0.0279357	0.0960859	0.282014	0.105881	0.0192179	0.0064568	0.0704478	0.28444	0.117824	0.0324144	0.997976	0.999482	1.00052	1.00203	6.679487
9530	-626.1436	-596.4004	-29.74324	478848	8.968445	0.172282	0.214228	0.0564504	0.0374249	0.175482	0.000339842	0.462828	0.090793	0.167022	0.104814	0.0808527	0.330679	0.134181	0.0526994	0.013309	0.0311369	0.0513382	0.0321576	0.202806	0.0236273	0.145193	0.0679202	0.0271818	0.245248	0.0987615	0.0680949	0.0303476	0.048311	0.0467081	0.0218391	0.0266838	0.0919517	0.00620729	0.394036	0.00304205	0.0345762	0.227767	0.0767321	0.0921884	0.133453	0.0266986	0.176572	0.0018536	0.0602126	0.104016	0.0148089	0.140706	0.159429	0.188599	0.142329	0.00592694	0.170743	0.0105417	0.0487406	0.0984683	0.0838097	0.0183269	0.0274173	0.0729474	0.220057	0.0375496	0.0158923	0.0060131	0.0616901	0.10619	0.0907474	0.0643693	0.998164	0.99953	1.00047	1.00184	6.475347
9540	-629.1414	-601.7162	-27.42524	830414.9	10.88447	0.162885	0.0929432	0.0964443	0.106322	0.0568657	0.000621903	0.486385	0.177161	0.131325	0.0845801	0.0688941	0.238687	0.147191	0.0557195	0.0197396	0.0161919	0.140102	0.0127137	0.0761417	0.018108	0.133012	0.108066	0.0486962	0.131618	0.162022	0.152177	0.0107312	0.0285452	0.0858774	0.00656934	0.0626477	0.114342	0.00451134	0.0519289	0.00544676	0.0654579	0.275272	0.215415	0.20555	0.252791	0.0492501	0.218187	0.00227169	0.0280726	0.182286	0.0230919	0.18356	0.151624	0.0777499	0.131978	0.00772488	0.0934738	0.0148884	0.0982714	0.0601325	0.0239764	0.0105782	0.0154542	0.0587399	0.128056	0.0399627	0.00921298	0.00865014	0.0344461	0.100668	0.127435	0.0897291	0.998605	0.999643	1.00036	1.0014	6.279171
9550	-633.0452	-610.528	-22.5172	993695.9	11.86627	0.144812	0.248515	0.16593	0.0233171	0.0296648	0.00121607	0.349293	0.11349	0.0509957	0.140633	0.0636456	0.318038	0.0846908	0.0808688	0.0131045	0.0110254	0.0407259	0.0374108	0.118422	0.0517524	0.120362	0.15787	0.115071	0.0815746	0.10999	0.0482081	0.0199193	0.00413916	0.0298729	0.0247984	0.0234006	0.091219	0.00210341	0.0659802	0.00777627	0.046227	0.295828	0.089402	0.341172	0.15843	0.0692436	0.0876882	0.00498127	0.050117	0.0540114	0.0084977	0.0684757	0.224057	0.100799	0.0597536	0.0100007	0.118106	0.0194727	0.0501712	0.0739319	0.041528	0.0110921	0.0212676	0.0863512	0.0882354	0.0377788	0.0366805	0.00944745	0.0134927	0.268581	0.226728	0.0557204	0.998725	0.999674	1.00033	1.00128	5.817107
9560	-656.5276	-616.2644	-40.2632	851415.2	10.13626	0.129386	0.21026	0.238966	0.0140718	0.0314776	0.000261494	0.593545	0.0230091	0.0470197	0.182027	0.0209035	0.39117	0.194579	0.120732	0.00815513	0.0166535	0.0329106	0.0296032	0.0968437	0.119919	0.0958542	0.168483	0.138469	0.0811972	0.121152	0.12867	0.0245422	0.00317547	0.0358226	0.0174324	0.0570271	0.322427	0.0122762	0.15022	0.00539031	0.0673116	0.249661	0.0666858	0.748861	0.102293	0.0903402	0.21216	0.0102002	0.0971963	0.111686	0.00267337	0.0720271	0.223266	0.0887841	0.101766	0.0125044	0.118106	0.059254	0.272068	0.0553656	0.111895	0.00604234	0.0120761	0.0731948	0.127428	0.101474	0.00999138	0.0110736	0.00506229	0.212042	0.232694	0.0244098	0.998623	0.999648	1.00035	1.00138	7.553225
9570	-642.5219	-613.3776	-29.1443	889077	10.51446	0.0759741	0.158703	0.143906	0.00509708	0.0542137	0.000335629	0.359682	0.0861295	0.115344	0.148939	0.00594433	0.218502	0.12531	0.107131	0.00602229	0.0525689	0.0398874	0.0683504	0.199381	0.165709	0.207366	0.0527729	0.220507	0.11187	0.107536	0.0872012	0.0115021	0.00991419	0.0401388	0.0989685	0.054566	0.201688	0.0170608	0.254167	0.00381372	0.0272116	0.196572	0.101217	0.439169	0.143384	0.0809419	0.124263	0.0171847	0.0937491	0.110544	0.00432693	0.0840331	0.153756	0.0514107	0.0708905	0.026103	0.179349	0.0571094	0.116921	0.0275203	0.0336326	0.00431411	0.0652323	0.0757309	0.0631435	0.0579977	0.0376566	0.00833547	0.0114764	0.161083	0.18724	0.0225828	0.998652	0.999655	1.00034	1.00135	6.450287
9580	-636.9033	-611.0652	-25.83809	736276.3	10.42151	0.113657	0.0899826	0.38243	0.0586394	0.0653011	0.000112139	0.191439	0.0927181	0.141997	0.0869452	0.0325302	0.214897	0.0305247	0.0518307	0.0168102	0.0761664	0.0545337	0.0800996	0.168617	0.138985	0.150132	0.17508	0.173402	0.0764634	0.100041	0.158178	0.00718188	0.00689171	0.0871407	0.114571	0.103242	0.0679101	0.0179023	0.160465	0.00287295	0.0211633	0.30928	0.0260246	0.109245	0.286778	0.0519084	0.133658	0.0123265	0.019172	0.0469	0.00733395	0.0495354	0.162353	0.0726344	0.101867	0.0437365	0.15877	0.0396265	0.0705784	0.0587938	0.0505083	0.00705269	0.0140519	0.221183	0.051908	0.0834607	0.0219195	0.00269482	0.0142064	0.106474	0.263007	0.0274234	0.998519	0.999621	1.00038	1.00148	6.135265
9590	-630.1998	-607.6324	-22.56744	300883.8	12.49806	0.103818	0.109066	0.148197	0.022684	0.0723981	0.000107064	0.253467	0.111109	0.184082	0.141265	0.0894179	0.194064	0.0569371	0.112061	0.0240209	0.0281225	0.0759587	0.0403233	0.0620336	0.0475337	0.28058	0.178036	0.0571532	0.035187	0.0970212	0.160584	0.0292571	0.0192789	0.0100758	0.0751984	0.0550711	0.0905362	0.0117547	0.363865	0.0013205	0.0230752	0.0741356	0.0409637	0.19159	0.0736768	0.0434026	0.162435	0.00821435	0.0246063	0.0335469	0.0128663	0.0211639	0.259953	0.129297	0.107558	0.0516052	0.318372	0.0356494	0.0281174	0.0845757	0.0437876	0.0224236	0.0227308	0.13523	0.12334	0.045334	0.0275716	0.00597429	0.0120154	0.087807	0.148396	0.0540439	0.997684	0.999407	1.00059	1.00232	5.795041
9600	-663.3739	-623.5896	-39.78428	994788.6	7.852019	0.147413	0.0801842	0.30083	0.0217895	0.0890425	7.75019e-05	0.137849	0.0476736	0.0952931	0.0491329	0.0416618	0.254257	0.141133	0.130616	0.0507712	0.012484	0.104377	0.0712133	0.183662	0.168065	0.138787	0.180478	0.0573039	0.0815868	0.284114	0.317875	0.160505	0.0864677	0.0147456	0.139513	0.033464	0.143235	0.041566	0.418493	0.00499113	0.0424862	0.0593193	0.0890672	0.375917	0.198784	0.0535475	0.234218	0.0110235	0.00709707	0.166921	0.0308951	0.03114	0.270872	0.137772	0.116283	0.142058	0.110263	0.0229365	0.0462744	0.0351528	0.0559577	0.0198529	0.0797791	0.497274	0.0323811	0.0749073	0.0775869	0.0107646	0.0198642	0.0804108	0.13409	0.073339	0.998726	0.999674	1.00033	1.00127	7.568885
9610	-644.9647	-609.0064	-35.95831	858246.2	7.228116	0.111495	0.123567	0.0935754	0.0419597	0.100458	0.000157927	0.142426	0.047487	0.16793	0.0957235	0.0300837	0.321199	0.0985749	0.0743034	0.0633928	0.00269413	0.12451	0.1134	0.107347	0.0656172	0.326665	0.174236	0.017529	0.158497	0.341846	0.164141	0.0532596	0.0564021	0.0208459	0.252212	0.0715054	0.0682563	0.0815142	0.0607674	0.0059999	0.0439409	0.0414414	0.0780475	0.232514	0.0682947	0.0280881	0.20462	0.0751418	0.00585101	0.0856135	0.0665794	0.0346928	0.227411	0.0946892	0.12812	0.0620601	0.168012	0.0473517	0.0914974	0.00770403	0.10918	0.0365963	0.101647	0.402821	0.0306658	0.12097	0.144206	0.0075784	0.0437429	0.078144	0.189772	0.106147	0.998628	0.999649	1.00035	1.00137	6.942717
9620	-654.5767	-618.7858	-35.79084	530622.4	8.563068	0.0823653	0.10881	0.193534	0.0468912	0.0735169	0.000354858	0.409119	0.0363063	0.131488	0.0549672	0.0147485	0.383931	0.246906	0.137745	0.159385	0.0272552	0.119686	0.0932187	0.0642724	0.112718	0.417772	0.0840819	0.0270239	0.147356	0.190723	0.143508	0.0313627	0.100695	0.014536	0.101312	0.265647	0.159172	0.0734959	0.149833	0.0304183	0.0212899	0.0624831	0.0837745	0.151796	0.087266	0.0115695	0.284872	0.127979	0.00955649	0.0745695	0.0400314	0.068995	0.211353	0.0617065	0.0772734	0.0587367	0.108876	0.0332714	0.0683428	0.00772259	0.0499633	0.0444912	0.149147	0.0527111	0.0988575	0.057809	0.103736	0.00485189	0.0413759	0.0171541	0.361868	0.068113	0.998256	0.999554	1.00045	1.00175	7.135698
9630	-655.8707	-619.2937	-36.57706	607321.9	8.995916	0.192223	0.0919527	0.153757	0.0604837	0.0828458	0.000653978	0.485463	0.0376066	0.0540259	0.124377	0.0504919	0.21218	0.156848	0.159652	0.0777732	0.0508812	0.344028	0.0288436	0.0743819	0.235731	0.339551	0.0487132	0.0929436	0.188608	0.201544	0.107236	0.0615229	0.118431	0.00650786	0.073218	0.165544	0.257973	0.0370532	0.125746	0.0469612	0.0242171	0.0398411	0.146425	0.234491	0.0996225	0.011226	0.103457	0.0368986	0.00372681	0.0256309	0.0664933	0.0600327	0.199748	0.0191432	0.0544471	0.0823859	0.0477948	0.022593	0.127992	0.0211345	0.129636	0.173791	0.299665	0.116292	0.0696641	0.0605254	0.040358	0.00424056	0.0652641	0.0645704	0.137116	0.103225	0.998369	0.999583	1.00042	1.00163	7.237399
9640	-638.7403	-607.2496	-31.49074	495735.4	8.556051	0.14382	0.0883667	0.199567	0.0800987	0.0685274	0.00118126	0.19158	0.0505179	0.130243	0.0747694	0.0493911	0.262536	0.134238	0.150504	0.0664793	0.0856799	0.148624	0.0322303	0.035249	0.16366	0.0953439	0.245879	0.054421	0.0850192	0.122615	0.134265	0.0536935	0.117236	0.00770207	0.0229463	0.0383115	0.0267942	0.0351863	0.165061	0.0266364	0.0433611	0.0478449	0.163089	0.626612	0.0786381	0.0168848	0.132628	0.0941445	0.0016932	0.0218323	0.0227629	0.0436412	0.198995	0.0222549	0.0612885	0.0834938	0.0229695	0.0183068	0.159286	0.041992	0.140334	0.151574	0.194688	0.0938198	0.124464	0.159291	0.0746133	0.00401758	0.0379075	0.105392	0.133302	0.12322	0.998195	0.999538	1.00046	1.00181	6.632715
9650	-647.637	-609.235	-38.40207	720889.6	8.071899	0.204338	0.248539	0.171094	0.0733855	0.117151	0.000514757	0.407555	0.180267	0.224061	0.0533694	0.0252646	0.266398	0.27959	0.0681073	0.0386534	0.0329357	0.21591	0.0664247	0.0543257	0.106329	0.153747	0.0915695	0.193265	0.0824206	0.195267	0.103626	0.105724	0.111286	0.0298966	0.0374558	0.0201123	0.0355711	0.0639286	0.248327	0.0297878	0.0134664	0.0781981	0.160181	0.175128	0.268766	0.0146786	0.122313	0.0521454	0.00607168	0.0405827	0.0255566	0.100267	0.19994	0.0206837	0.0335813	0.0500593	0.031765	0.0372675	0.118447	0.0296613	0.16435	0.0612756	0.101662	0.0628765	0.124735	0.15853	0.10283	0.00978817	0.0322698	0.191802	0.35261	0.137577	0.998503	0.999617	1.00038	1.0015	7.415264
