Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
57830	-398.6432	-391.6008	-7.042419	273183.1	10.97732	0.195758	0.0889485	0.063542	0.0940066	0.000117194	0.139229	0.0200783	0.0635636	0.0531503	0.00626412	0.115111	0.0861062	0.071093	0.251397	0.0424985	0.0194932	0.0130054	0.0549125	0.131499	0.0703776	0.1017	0.0602813	0.0215367	0.0390473	0.0366029	0.134722	0.0125796	0.157765	0.160028	0.143784	0.363952	0.00234011	0.111786	0.997569	0.999378	1.00062	1.00243	2.926277
57840	-413.1077	-399.0959	-14.01182	743809.4	7.431676	0.160858	0.101591	0.0691441	0.0531822	0.000138266	0.254716	0.0128317	0.0342931	0.145705	0.00341672	0.0485952	0.0832051	0.0532929	0.449656	0.118184	0.0162921	0.00868435	0.0507981	0.130644	0.0400262	0.231454	0.140686	0.031756	0.0629696	0.0369356	0.299668	0.00763728	0.247728	0.0737583	0.0846858	0.527194	0.00481505	0.0389445	0.998527	0.999623	1.00038	1.00147	3.623486
57850	-412.9513	-402.7313	-10.21998	854105.6	9.771802	0.317733	0.0348434	0.103657	0.0620225	0.000111481	0.196849	0.00137916	0.0271968	0.100138	0.00232065	0.0606901	0.0368578	0.0818008	0.257617	0.0514287	0.026985	0.0134294	0.146752	0.175573	0.0481362	0.113613	0.138062	0.0493742	0.0777677	0.0469606	0.175236	0.00137608	0.130562	0.0346791	0.219871	0.474447	0.00493412	0.031876	0.998625	0.999648	1.00035	1.00138	3.244278
57860	-406.0774	-396.8533	-9.224109	699055.4	9.27745	0.167334	0.0373185	0.0542545	0.0362314	7.80765e-05	0.183643	0.000973185	0.01383	0.103995	0.00142351	0.059516	0.0244362	0.127722	0.080776	0.0533152	0.0424218	0.0177933	0.11633	0.111064	0.0745779	0.121015	0.0873646	0.0929912	0.172503	0.0350278	0.437358	0.00393042	0.223569	0.0444613	0.0589509	0.533442	0.000854565	0.0173032	0.99848	0.999611	1.00039	1.00152	3.135805
57870	-398.5454	-394.4687	-4.076732	282086.5	13.21804	0.263718	0.0206151	0.0783319	0.0254419	5.95754e-05	0.138769	0.00110727	0.0592526	0.0101485	0.000825889	0.0313283	0.0254066	0.0535134	0.0312558	0.062849	0.0167034	0.0164432	0.059233	0.160601	0.0719292	0.221569	0.190466	0.0506169	0.161453	0.0346967	0.25024	0.00228531	0.210782	0.0590651	0.168919	0.144704	0.00243508	0.0109241	0.997608	0.999388	1.00061	1.00239	2.635689
57880	-395.4751	-393.1403	-2.33484	809046.6	15.13016	0.163883	0.028523	0.0773017	0.0249158	0.000371875	0.15891	0.0045596	0.0431239	0.00344574	0.00368624	0.0247846	0.0181814	0.0276658	0.0684517	0.0725195	0.0502891	0.0348075	0.0431164	0.161394	0.0631303	0.0716258	0.0455238	0.0263887	0.19577	0.0852206	0.220214	0.00224554	0.179463	0.0997413	0.164013	0.276391	0.00289423	0.0143218	0.998587	0.999639	1.00036	1.00141	2.456873
57890	-397.5368	-391.416	-6.120825	949392.4	15.31423	0.185511	0.0297109	0.0660306	0.0790649	0.000896335	0.121837	0.026457	0.0572237	0.00332888	0.0113698	0.01273	0.0211627	0.0480098	0.149382	0.0926967	0.0208649	0.0345159	0.0468497	0.226936	0.0464032	0.211716	0.0360032	0.0436475	0.109536	0.0939267	0.260074	0.00753542	0.0909276	0.127972	0.220183	0.197365	0.00346934	0.0148783	0.998696	0.999667	1.00033	1.0013	2.698215
57900	-402.1796	-399.2724	-2.907242	468493.4	12.8214	0.32923	0.0543713	0.09721	0.0431743	0.00386433	0.237417	0.0105014	0.0701804	0.00147374	0.0120613	0.0257678	0.0178104	0.0494967	0.0672652	0.129432	0.0261413	0.0297407	0.0332526	0.116216	0.0777876	0.0911068	0.0411329	0.0290318	0.176385	0.0539555	0.153718	0.0133586	0.119117	0.10216	0.0804577	0.245238	0.00878582	0.00694053	0.998144	0.999525	1.00047	1.00186	2.553783
57910	-401.3786	-394.0138	-7.364857	999670.2	9.727517	0.239639	0.0122298	0.186972	0.0772837	0.0276607	0.254254	0.021452	0.0510133	0.000881908	0.0188949	0.0304871	0.0102256	0.0994922	0.191325	0.0737663	0.0251289	0.0479227	0.00815827	0.145989	0.0700816	0.152877	0.114631	0.0388889	0.0249213	0.077199	0.0873285	0.0393953	0.157946	0.0659458	0.163647	0.408341	0.0225433	0.00451792	0.998729	0.999675	1.00032	1.00127	2.951039
57920	-405.5883	-395.1825	-10.4057	890674.9	7.657311	0.377317	0.016891	0.0968167	0.0404891	0.0165278	0.122332	0.0215936	0.073029	0.000134841	0.0096597	0.0267389	0.0324759	0.10508	0.143312	0.0415597	0.0479709	0.0358189	0.04627	0.214416	0.0845356	0.0353226	0.127586	0.0265812	0.1532	0.0467157	0.245919	0.141071	0.0899061	0.0146292	0.279812	0.402044	0.018627	0.0343997	0.998653	0.999656	1.00034	1.00135	3.168781
57930	-395.5615	-394.1657	-1.395807	686560	10.35722	0.169048	0.00448046	0.0940655	0.0231535	0.0455342	0.159537	0.0171999	0.0345051	0.000122509	0.0103007	0.0735473	0.00765033	0.0891376	0.0529268	0.042353	0.0143831	0.0380937	0.037547	0.0497202	0.0385176	0.0745017	0.0256279	0.0546818	0.0862969	0.0463686	0.0544866	0.10644	0.212628	0.0229719	0.418744	0.225188	0.0264107	0.0268272	0.998466	0.999608	1.00039	1.00153	2.382997
57940	-401.4797	-394.8836	-6.596099	941260.5	8.413482	0.205817	0.00419748	0.0600607	0.0139501	0.0656479	0.279089	0.0236301	0.0451874	0.000261255	0.0234937	0.0997401	0.0559196	0.199404	0.0762916	0.0707408	0.0312953	0.0543931	0.0107013	0.0388705	0.0179422	0.0294896	0.0165283	0.0444068	0.16196	0.0299131	0.144446	0.101499	0.0934791	0.0338712	0.559383	0.148857	0.0073505	0.0347733	0.99869	0.999665	1.00033	1.00131	2.782589
57950	-400.6084	-394.6098	-5.998564	679391.6	14.22921	0.282525	0.00696089	0.0642877	0.00953832	0.0495771	0.113924	0.0703323	0.0405835	0.000636466	0.0233573	0.0867339	0.0514488	0.11907	0.126989	0.0366123	0.0213888	0.133173	0.01052	0.041565	0.0478413	0.0591621	0.0266224	0.0691594	0.0974978	0.0928572	0.218931	0.0565045	0.086726	0.0178212	0.374417	0.215002	0.00763157	0.0807977	0.998458	0.999606	1.00039	1.00154	2.740195
57960	-393.1213	-389.7931	-3.328167	601310.1	11.32421	0.154814	0.00905986	0.0301278	0.0136504	0.0288576	0.0842147	0.149621	0.0427537	0.000884951	0.0125833	0.0434661	0.0642358	0.107993	0.119967	0.0286385	0.00505629	0.0890241	0.0107018	0.0547254	0.0425533	0.0693663	0.0341115	0.0708052	0.101704	0.0216612	0.212493	0.130816	0.0816205	0.0282281	0.392077	0.235305	0.00638643	0.115678	0.998361	0.999581	1.00042	1.00164	2.593182
57970	-403.9626	-393.4902	-10.47243	567007.6	11.48179	0.366786	0.0146953	0.00872661	0.0393851	0.0329799	0.39876	0.127136	0.0118086	0.000246863	0.0258498	0.0757672	0.120799	0.0577428	0.202548	0.0218365	0.00403603	0.0463865	0.0307106	0.123739	0.104004	0.1378	0.0614863	0.0514876	0.0720729	0.0205156	0.192519	0.0853148	0.109325	0.0616498	0.285141	0.225647	0.00476422	0.0951247	0.998312	0.999568	1.00043	1.00169	3.216791
57980	-408.1451	-397.2418	-10.90336	894053.1	8.029477	0.172137	0.0210963	0.0043072	0.119391	0.0189809	0.214332	0.147215	0.101711	0.000908846	0.0167121	0.0603312	0.0288834	0.0453374	0.217933	0.0230594	0.00654483	0.0327573	0.0391184	0.0858578	0.115972	0.102837	0.136529	0.0314158	0.139858	0.0395688	0.270436	0.186746	0.151145	0.0201499	0.501447	0.112756	0.00431448	0.0998771	0.998656	0.999656	1.00034	1.00134	3.269665
57990	-404.7531	-394.266	-10.48711	419506.2	12.45546	0.201214	0.0195995	0.0108175	0.0669596	0.00346769	0.33325	0.115981	0.0138313	0.00117768	0.0123276	0.141655	0.0506346	0.0778969	0.160972	0.022864	0.00332677	0.0185834	0.0624847	0.0519976	0.115708	0.085355	0.0951397	0.0852694	0.123864	0.0516551	0.112977	0.0434551	0.105764	0.011293	0.62311	0.236662	0.000904874	0.10633	0.998038	0.999498	1.0005	1.00196	3.166528
58000	-398.1735	-389.9262	-8.24729	716566.7	13.77203	0.170251	0.014973	0.00650126	0.0433942	0.00511594	0.311753	0.102286	0.0295698	0.00378654	0.0303911	0.0782834	0.089134	0.0826329	0.144029	0.0146939	0.00375486	0.107267	0.0379862	0.0779668	0.121269	0.060654	0.14373	0.0795343	0.0684458	0.055643	0.201236	0.0070597	0.078415	0.0208117	0.313718	0.275766	0.00478852	0.137987	0.998499	0.999616	1.00038	1.0015	2.922829
58010	-407.9649	-398.7577	-9.207225	461665	10.46103	0.468679	0.00925061	0.00270432	0.0628811	0.00495676	0.141601	0.033584	0.0700455	0.00170371	0.0234011	0.0268428	0.220791	0.0990064	0.289893	0.0488668	0.00434638	0.179556	0.00869095	0.13347	0.141378	0.0949721	0.155753	0.0680599	0.0220326	0.02592	0.144157	0.0092344	0.064912	0.034272	0.267558	0.194996	0.00487531	0.0771489	0.99813	0.999522	1.00048	1.00187	3.135541
58020	-400.5465	-393.5066	-7.03995	430156.5	10.32422	0.154562	0.0037284	0.00735974	0.0673997	0.00904062	0.167483	0.0373789	0.0328961	0.00242912	0.0201216	0.0657457	0.0486138	0.108995	0.176698	0.0579346	0.0102552	0.0551369	0.010892	0.126906	0.0931693	0.0800446	0.105804	0.0766035	0.0473456	0.0219762	0.0778871	0.0180833	0.0824741	0.0157689	0.490515	0.502737	0.0131468	0.138611	0.998063	0.999504	1.00049	1.00194	2.927742
58030	-393.7547	-389.8369	-3.917768	916840.3	11.80167	0.419805	0.00333463	0.0150798	0.0748529	0.0127452	0.189818	0.106552	0.0354599	0.00229711	0.0163222	0.063278	0.0874921	0.0547536	0.0737725	0.0354839	0.00635482	0.0735347	0.0156223	0.0386455	0.0861115	0.0859244	0.150786	0.0650178	0.0981415	0.0215511	0.115827	0.0391358	0.0739619	0.0317954	0.211172	0.199492	0.0119041	0.129592	0.998673	0.999661	1.00034	1.00133	2.645616
58040	-390.9021	-387.7406	-3.161549	494692.1	10.76454	0.329352	0.000924168	0.0467755	0.0581295	0.00967287	0.179236	0.0269615	0.0193237	0.00278133	0.0112035	0.0833873	0.0396783	0.0604539	0.116184	0.0258706	0.0251205	0.0639888	0.0318605	0.0349194	0.0868873	0.101043	0.0769536	0.142858	0.0493724	0.0911053	0.132262	0.0817483	0.0438757	0.0392017	0.364345	0.0552864	0.0206472	0.116135	0.998193	0.999538	1.00046	1.00181	2.567544
58050	-395.2674	-390.9891	-4.278244	825938	11.07351	0.227494	0.0012081	0.0564065	0.0337475	0.0239639	0.0944914	0.0252564	0.106623	0.00323742	0.00443845	0.0354342	0.0490586	0.103354	0.20844	0.0083176	0.0451039	0.0664105	0.019396	0.0105389	0.0758325	0.109217	0.110703	0.0619365	0.0335819	0.101667	0.10166	0.145151	0.0451853	0.0365606	0.621597	0.070019	0.0120718	0.0273959	0.998602	0.999642	1.00036	1.0014	2.6755
58060	-407.4593	-406.9393	-0.5200351	765097.7	15.6372	0.223782	0.00125424	0.0211366	0.0217797	0.0161921	0.190617	0.0623481	0.084212	0.0036901	0.00578869	0.058988	0.0765796	0.136906	0.0662002	0.00777839	0.0162316	0.070969	0.0369654	0.0303176	0.06897	0.136917	0.0512477	0.0469018	0.0316793	0.121176	0.0409305	0.0914855	0.114934	0.0194231	0.200554	0.221029	0.0206355	0.0266083	0.998547	0.999628	1.00037	1.00145	2.324229
58070	-404.3283	-399.5291	-4.799225	314458.7	16.3757	0.204779	0.00336908	0.025729	0.0328843	0.0514981	0.227315	0.0526726	0.0295053	0.0160565	0.0180123	0.0421266	0.0761821	0.049515	0.100966	0.0228955	0.031765	0.0852376	0.0329672	0.1048	0.0476281	0.129179	0.120271	0.104722	0.0200413	0.0833845	0.0667472	0.00565255	0.091907	0.0545831	0.144734	0.363894	0.0334748	0.0902025	0.997734	0.99942	1.00058	1.00227	2.564698
58080	-396.56	-397.0869	0.5269188	510950.4	11.59554	0.0977342	0.00423646	0.0310813	0.0188691	0.00649742	0.0740955	0.0379652	0.0421867	0.0163214	0.00815466	0.0790342	0.0350372	0.0652364	0.101011	0.034177	0.103619	0.141324	0.0179456	0.130484	0.0374177	0.109711	0.129779	0.084718	0.00653393	0.0575669	0.118018	0.00481474	0.0645565	0.0572398	0.289947	0.148927	0.0470635	0.0614415	0.998222	0.999545	1.00045	1.00178	2.262744
58090	-401.9699	-399.3549	-2.615028	249974.5	13.71828	0.25463	0.00851475	0.0132562	0.0483215	0.0152983	0.0537731	0.04347	0.035333	0.0055257	0.024752	0.0625015	0.0525385	0.0528941	0.0570115	0.0644889	0.0551698	0.185098	0.107751	0.245411	0.0347418	0.06987	0.128412	0.0376707	0.0047959	0.105189	0.124486	0.0219747	0.00452679	0.0677516	0.25639	0.201932	0.0411353	0.0304763	0.997459	0.999349	1.00065	1.00254	2.515092
58100	-399.7543	-396.7773	-2.976948	647519.3	13.81858	0.168625	0.0297788	0.00627745	0.0653733	0.0027793	0.14836	0.0268524	0.0249375	0.00199719	0.0180997	0.0565212	0.0696326	0.031748	0.164891	0.063165	0.0296714	0.0892696	0.126568	0.116442	0.0625695	0.0262015	0.202707	0.0328731	0.00848672	0.0194044	0.107799	0.0104905	0.00268388	0.145809	0.270132	0.230992	0.101004	0.0768302	0.998421	0.999596	1.0004	1.00158	2.538972
58110	-397.448	-391.6559	-5.792117	452638.3	11.71439	0.271771	0.0493257	0.00887447	0.0564898	0.00102462	0.0744392	0.0294547	0.0287377	0.00257729	0.0127841	0.0469482	0.0684268	0.0536008	0.136851	0.0430721	0.0131799	0.190842	0.166806	0.158593	0.0279261	0.0537174	0.131377	0.00897773	0.0263302	0.0295547	0.247367	0.00717684	0.00143081	0.0727091	0.345603	0.308729	0.0909302	0.040283	0.998111	0.999517	1.00048	1.00189	2.80591
58120	-400.9932	-395.3822	-5.610978	312062.9	9.151438	0.252968	0.0196225	0.00311957	0.133058	0.000849021	0.0671858	0.0140091	0.0370505	0.0134807	0.00606444	0.0345795	0.0699829	0.0313274	0.0802378	0.0175727	0.0305437	0.156111	0.0675467	0.0714614	0.0367417	0.0838871	0.26653	0.00426408	0.02362	0.0351229	0.264822	0.00653005	0.00076636	0.0690542	0.352072	0.372634	0.029123	0.0856706	0.997726	0.999418	1.00058	1.00228	2.737608
58130	-403.9769	-398.1879	-5.789086	98254.3	10.05219	0.177908	0.0841126	0.00310292	0.239234	0.00795799	0.13511	0.0645342	0.057485	0.0311169	0.0104443	0.0686866	0.0730366	0.0211363	0.247471	0.00712279	0.0071156	0.169189	0.0291548	0.0214258	0.0454052	0.0772787	0.0956672	0.00132814	0.0333752	0.0206635	0.096777	0.00527156	0.00160688	0.0693123	0.431114	0.300426	0.0337785	0.132941	0.995948	0.998961	1.00103	1.00406	2.800288
58140	-403.0369	-395.5254	-7.511572	438669.3	9.291071	0.182517	0.134354	0.00860238	0.215651	0.0259143	0.184372	0.0174568	0.0693263	0.0194426	0.00764578	0.0384986	0.0423266	0.0469078	0.188314	0.0118786	0.0125464	0.0905135	0.024292	0.130742	0.119083	0.13341	0.197883	0.00106535	0.0211314	0.0200837	0.0883476	0.0180551	0.0031001	0.174952	0.344112	0.273756	0.0722638	0.0332607	0.998081	0.999509	1.00049	1.00192	2.951805
58150	-409.9546	-399.6865	-10.26812	299647.3	10.39815	0.287271	0.257691	0.0340556	0.0522291	0.00763342	0.143439	0.006178	0.0204222	0.0269304	0.00421023	0.0362989	0.0855492	0.0591545	0.0928791	0.0151095	0.0378216	0.147478	0.0317701	0.133524	0.182882	0.173992	0.286155	0.00218621	0.0488656	0.00493275	0.199714	0.0219988	0.000757092	0.0704636	0.309724	0.292116	0.0988856	0.066289	0.997679	0.999406	1.00059	1.00232	3.238606
58160	-404.3639	-397.4808	-6.883105	833006.5	13.15327	0.194059	0.0680209	0.112788	0.139419	0.020077	0.128832	0.00585681	0.0126476	0.0805557	0.0031328	0.0331181	0.020063	0.0707634	0.34093	0.00835147	0.0444247	0.0808962	0.0231518	0.147976	0.0462238	0.0621016	0.198306	0.00125206	0.031417	0.0040498	0.162368	0.028778	0.00105517	0.0570196	0.190725	0.255154	0.159639	0.117534	0.998608	0.999644	1.00036	1.00139	2.850688
58170	-415.3014	-409.3269	-5.974498	525870	10.84301	0.22872	0.0276174	0.133001	0.0632069	0.0892015	0.212207	0.00851831	0.0177627	0.0428524	0.00326397	0.0123948	0.0478765	0.066867	0.261243	0.058665	0.0386804	0.100265	0.0313091	0.0522131	0.101477	0.0901621	0.100132	0.000840876	0.0427388	0.0105613	0.363823	0.026971	0.00122809	0.0466409	0.125753	0.185706	0.171755	0.0653917	0.998248	0.999552	1.00045	1.00175	2.829046
58180	-400.1235	-395.7229	-4.400592	453349.9	11.01066	0.103346	0.0533736	0.129605	0.0282741	0.0319215	0.163312	0.00499056	0.0231703	0.0460486	0.00286089	0.0128888	0.101816	0.133347	0.0857092	0.0465253	0.012148	0.0774201	0.016401	0.19291	0.0622906	0.0900414	0.0854004	0.0011684	0.0758326	0.00221221	0.289327	0.0512447	0.00123965	0.0336357	0.0765651	0.39008	0.161549	0.0993114	0.998113	0.999517	1.00048	1.00189	2.685966
58190	-403.5023	-394.9234	-8.578892	711526.7	15.59939	0.227309	0.0205668	0.0554071	0.11487	0.0723162	0.163955	0.00294815	0.00728697	0.0358371	0.00188309	0.00703021	0.137678	0.186689	0.19427	0.0560617	0.00954876	0.0555058	0.0667905	0.0598455	0.110573	0.0879806	0.160244	0.00233922	0.0377102	0.00151295	0.0850125	0.0623005	0.0014511	0.01673	0.0913186	0.514468	0.0729298	0.12147	0.998493	0.999615	1.00038	1.00151	2.841839
58200	-404.3426	-398.3676	-5.974929	653589.8	10.34771	0.191115	0.0466259	0.155272	0.0425037	0.0231546	0.149218	0.00914424	0.00907799	0.040072	0.0128423	0.00968005	0.061263	0.17717	0.16361	0.133952	0.0116778	0.0675633	0.0349923	0.10131	0.069738	0.0941806	0.15466	0.00698932	0.0720316	0.00283029	0.315128	0.103097	0.00229511	0.0100037	0.012942	0.3481	0.0975682	0.0951587	0.998428	0.999598	1.0004	1.00157	2.824967
58210	-405.6836	-402.5044	-3.179149	913558.4	12.56048	0.167651	0.0218545	0.106779	0.0221796	0.051853	0.117482	0.0161291	0.0205452	0.0211547	0.00846519	0.0297821	0.0428693	0.0902008	0.0984393	0.0889683	0.0160929	0.0627145	0.0144846	0.0664516	0.158074	0.0262721	0.0929844	0.00842746	0.0353197	0.00895061	0.297598	0.261282	0.00511814	0.00464073	0.00605004	0.479662	0.0860953	0.0440469	0.99867	0.99966	1.00034	1.00133	2.578618
58220	-402.6259	-398.82	-3.805914	229674.9	12.33013	0.215875	0.0302998	0.0427615	0.0116098	0.0896336	0.250063	0.0215428	0.0148125	0.0117093	0.0054286	0.0510234	0.114537	0.124385	0.219213	0.0774164	0.0360734	0.0593909	0.0186608	0.0393479	0.0653412	0.0352422	0.0779343	0.0102965	0.0747737	0.0273153	0.223973	0.14006	0.00349679	0.00440755	0.00385994	0.412497	0.0875275	0.0313132	0.997349	0.999321	1.00068	1.00265	2.631821
58230	-392.3291	-392.1212	-0.2079052	501810.6	12.99595	0.174246	0.0211896	0.106194	0.0190041	0.0274645	0.28166	0.0255706	0.005143	0.0170132	0.0164674	0.0996664	0.0531759	0.0798124	0.0969051	0.0983042	0.0103472	0.0356348	0.0178409	0.0490097	0.0997338	0.0684865	0.00668562	0.0151549	0.173369	0.0347935	0.195835	0.0659831	0.0184411	0.0156338	0.0255902	0.306552	0.0596831	0.0228356	0.998206	0.999541	1.00046	1.00179	2.343427
58240	-395.0698	-389.2799	-5.789813	345298.9	13.09014	0.18259	0.00895741	0.0683643	0.00494076	0.101149	0.237467	0.0121503	0.00323911	0.0132062	0.00450817	0.0575234	0.123546	0.0416766	0.0974005	0.119567	0.0232662	0.0602441	0.00915917	0.0887877	0.0731934	0.0692222	0.0293746	0.0555686	0.118977	0.0505697	0.400543	0.0635777	0.00990617	0.0731982	0.103313	0.377533	0.0448128	0.0422186	0.997838	0.999447	1.00055	1.00216	2.769752
58250	-398.6636	-391.5832	-7.080378	570324.7	9.271024	0.147836	0.0041041	0.147421	0.00347905	0.117771	0.127841	0.00922767	0.00259114	0.0188886	0.010059	0.0336654	0.063772	0.0466246	0.220616	0.0661817	0.0139809	0.132998	0.0871291	0.276059	0.046749	0.0433566	0.0187684	0.0731369	0.109604	0.0431274	0.0830787	0.0690438	0.0272867	0.195081	0.265694	0.30819	0.0353527	0.055708	0.998317	0.99957	1.00043	1.00168	2.904422
58260	-396.4206	-393.3889	-3.031681	208649.9	12.12143	0.278892	0.00663318	0.0678586	0.00805259	0.0724196	0.189453	0.00586635	0.0070053	0.0554596	0.015814	0.0728634	0.031777	0.0570993	0.119401	0.0145111	0.00366092	0.0829911	0.014546	0.152646	0.0540218	0.0206103	0.0156666	0.0598388	0.0429733	0.0645104	0.0722658	0.0678425	0.0273969	0.114015	0.137953	0.428499	0.12145	0.0862375	0.997219	0.999288	1.00071	1.00278	2.57023
58270	-401.6713	-396.344	-5.32728	385857.1	13.86345	0.154469	0.00414103	0.163144	0.0401697	0.0375141	0.142494	0.0111358	0.00829312	0.0916335	0.0160948	0.0635427	0.0771883	0.0407603	0.172477	0.038702	0.00502611	0.137171	0.0202437	0.0652219	0.0631134	0.0218137	0.0319326	0.0191824	0.090041	0.0377708	0.0506629	0.0349262	0.20512	0.0665019	0.115512	0.444474	0.0987015	0.138183	0.997954	0.999477	1.00052	1.00205	2.707358
58280	-407.4443	-402.2054	-5.238893	610329	14.29334	0.234293	0.00266013	0.0877191	0.0481893	0.0506859	0.104734	0.02361	0.0256708	0.0294815	0.0096845	0.051215	0.0616875	0.0379706	0.354853	0.0763762	0.00843404	0.111534	0.0101307	0.0339662	0.0941559	0.0847917	0.0238544	0.0456652	0.132419	0.126539	0.120697	0.0104689	0.0977016	0.0290904	0.0990914	0.171123	0.128594	0.157152	0.998373	0.999584	1.00042	1.00163	2.684237
58290	-409.6974	-400.4751	-9.222321	400578.7	11.55499	0.217891	0.0113482	0.0852924	0.00493053	0.130761	0.162034	0.0095771	0.0434969	0.0390368	0.0123062	0.0390819	0.0310257	0.116455	0.267933	0.114926	0.0264816	0.0751064	0.0213213	0.0474416	0.0653237	0.141638	0.0704808	0.0258913	0.163283	0.0865271	0.154433	0.0154621	0.07689	0.0511313	0.133034	0.293713	0.135093	0.235762	0.997992	0.999486	1.00051	1.00201	3.105108
58300	-410.205	-397.1307	-13.07432	388201.7	9.506729	0.126645	0.0195813	0.025311	0.00420157	0.120838	0.302488	0.00927355	0.0221233	0.0604461	0.0245751	0.040545	0.0214577	0.0164181	0.158135	0.0996319	0.0528211	0.0396957	0.0312598	0.0306153	0.0309752	0.0528291	0.04256	0.0197785	0.127883	0.0983489	0.390354	0.0256024	0.0679148	0.105268	0.221809	0.921165	0.100784	0.133759	0.997961	0.999478	1.00052	1.00204	3.545095
58310	-414.0887	-399.9449	-14.14376	732777.8	10.67311	0.199638	0.0984128	0.0333512	0.00527859	0.123299	0.207516	0.0452727	0.0122711	0.0597401	0.024131	0.0151508	0.0205051	0.0199508	0.145531	0.16196	0.140582	0.0496958	0.0549754	0.034159	0.0337143	0.0392842	0.0541027	0.0168862	0.253079	0.0592682	0.212679	0.0403729	0.0988252	0.0862115	0.438327	0.508152	0.16822	0.133297	0.998515	0.99962	1.00038	1.00149	3.593839
58320	-417.0671	-408.9478	-8.11932	349321.5	8.969804	0.124442	0.0490149	0.0586038	0.00648737	0.1393	0.232884	0.0134434	0.0170344	0.0886014	0.047801	0.00618949	0.0173385	0.0395639	0.140955	0.0626266	0.0265237	0.185224	0.0637634	0.0336498	0.00691649	0.016141	0.0480866	0.0034612	0.255095	0.0259364	0.328428	0.0329546	0.0538508	0.0798696	0.208116	0.309439	0.17365	0.107592	0.99785	0.99945	1.00055	1.00215	3.002982
58330	-413.7129	-405.5116	-8.201274	99422.5	11.65475	0.31213	0.122573	0.0552305	0.0388692	0.0780789	0.2043	0.00796719	0.00504672	0.0865448	0.0134368	0.0094155	0.0262899	0.0377656	0.163736	0.0342821	0.0384142	0.0752699	0.117418	0.0484753	0.00491261	0.0190778	0.0838646	0.0239266	0.0584215	0.0341656	0.0913974	0.0650007	0.0465996	0.230682	0.383645	0.185554	0.10768	0.20338	0.995972	0.998967	1.00103	1.00403	3.01355
58340	-410.9167	-403.7749	-7.141771	305342.9	9.678341	0.108206	0.0389104	0.0703879	0.116136	0.172664	0.134077	0.0142371	0.0107069	0.0597858	0.0181481	0.0310513	0.0279244	0.0297256	0.0653749	0.0243193	0.0118576	0.0297502	0.0887329	0.0747166	0.0266942	0.0415852	0.0894578	0.0818308	0.166987	0.0427216	0.107913	0.147961	0.0508483	0.113755	0.705602	0.060719	0.0520367	0.111896	0.997701	0.999412	1.00059	1.0023	2.926719
