Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
65730	-128.3396	-111.5793	-16.76024	766551	7.366721	0.0452657	0.0854425	0.0595755	0.0446322	0.00161989	0.0221928	0.00637403	0.0761138	0.114	0.128388	0.00726955	0.127122	0.100092	0.23351	0.00852035	0.0421407	0.149692	0.0360153	0.111622	0.145654	0.0141527	0.0749841	0.170193	0.0978616	0.155525	0.0122535	0.0273083	0.196366	0.710772	0.434186	0.0278941	0.00484383	0.0689669	0.0988545	0.372103	0.0697666	0.0532237	0.998549	0.999629	1.00037	1.00145	4.134497
65740	-139.2848	-115.6373	-23.64747	423686.4	6.696205	0.0442575	0.0733615	0.209445	0.0838099	0.00126034	0.0792445	0.00376788	0.0450918	0.366318	0.090046	0.00931903	0.31524	0.0644177	0.308992	0.00389476	0.0515094	0.136973	0.0189488	0.0489256	0.426529	0.0226412	0.0363978	0.130537	0.0675632	0.170169	0.00737747	0.0351231	0.172053	0.909737	0.301841	0.0402016	0.00892678	0.0687057	0.0340376	0.417682	0.186233	0.0791669	0.998048	0.999501	1.0005	1.00195	5.069744
65750	-130.5382	-114.5166	-16.02155	749336.4	8.00538	0.0745008	0.0380394	0.150328	0.102298	0.000461771	0.116787	0.0105976	0.0394058	0.46886	0.185367	0.00989863	0.23064	0.0390892	0.361497	0.00180046	0.0491215	0.0966476	0.0254026	0.0892751	0.190042	0.0274431	0.0414908	0.091379	0.0440363	0.225524	0.0121946	0.0234097	0.42024	0.27973	0.164773	0.0694888	0.00812387	0.0856061	0.0166448	0.169749	0.0913643	0.0294327	0.998532	0.999625	1.00037	1.00147	4.080691
65760	-133.7169	-122.099	-11.61789	387452.7	10.90818	0.0510559	0.097477	0.0731597	0.037934	0.000137795	0.0676502	0.232982	0.0326184	0.162117	0.0421119	0.00855903	0.169208	0.0934879	0.224949	0.00372219	0.0282206	0.248299	0.022219	0.103344	0.0797963	0.022548	0.0435553	0.13885	0.0645555	0.266875	0.00209347	0.0265517	0.367078	0.265974	0.0511568	0.165946	0.0096	0.0461326	0.0286376	0.0801266	0.149844	0.0787376	0.997959	0.999478	1.00052	1.00204	3.587311
65770	-131.5711	-116.9366	-14.63447	334325.5	7.598864	0.0310656	0.0754158	0.0569324	0.0440462	0.000166095	0.107665	0.111648	0.0542345	0.204501	0.0604546	0.0113033	0.394494	0.0231936	0.261034	0.00686545	0.071369	0.152162	0.00976662	0.0989679	0.276232	0.115362	0.0350411	0.168192	0.0183325	0.204227	0.00532518	0.074397	0.261863	0.204817	0.0502326	0.109735	0.0190505	0.0558531	0.0442103	0.181814	0.245942	0.0274914	0.997803	0.999438	1.00056	1.0022	3.873402
65780	-136.4661	-118.0187	-18.4474	827763	7.983322	0.0330804	0.0403164	0.0179536	0.0934103	0.000115417	0.0390481	0.0163163	0.123781	0.0722822	0.113963	0.0391874	0.408962	0.0667884	0.401871	0.00237229	0.157649	0.217588	0.00803934	0.0862848	0.212623	0.15196	0.116265	0.115664	0.0185637	0.0992468	0.0329402	0.0589187	0.771439	0.0484962	0.0711885	0.05967	0.0555429	0.0383756	0.0452641	0.0600729	0.474154	0.0142041	0.998603	0.999643	1.00036	1.0014	4.383596
65790	-139.228	-123.6208	-15.60715	136084.3	8.201906	0.0343918	0.267681	0.035737	0.105822	9.11079e-05	0.0450946	0.0374357	0.201549	0.226983	0.0439714	0.0749482	0.0854765	0.139383	0.343828	0.000888357	0.089681	0.0894317	0.00765989	0.138315	0.274245	0.0304511	0.106061	0.0846725	0.0508855	0.0263759	0.0201433	0.0631775	0.244295	0.0411306	0.153271	0.104601	0.164922	0.151684	0.0687531	0.105412	0.340116	0.0384401	0.996556	0.999118	1.00088	1.00345	4.037005
65800	-143.5945	-125.0914	-18.5031	148772.2	7.800548	0.0669687	0.11947	0.0292514	0.0867455	4.95479e-05	0.130568	0.0591792	0.19719	0.154755	0.102647	0.0390537	0.0861469	0.204291	0.294337	0.000584704	0.0671336	0.0615605	0.0125637	0.244232	0.384362	0.0244673	0.265597	0.197139	0.0879708	0.0269148	0.00878438	0.0563607	0.301565	0.0434715	0.0858192	0.0504497	0.171863	0.0517143	0.0830241	0.0544669	0.531737	0.00584354	0.996706	0.999156	1.00084	1.0033	4.388278
65810	-134.095	-120.3618	-13.73323	909841	7.064574	0.111953	0.0586943	0.0157048	0.0455362	8.62312e-05	0.053127	0.0400176	0.0550076	0.0758199	0.145412	0.010253	0.0513875	0.147295	0.183441	0.00078394	0.0487029	0.0800682	0.00632496	0.198333	0.0844715	0.0262617	0.111471	0.106169	0.155791	0.0492345	0.00540243	0.133706	0.172671	0.0818179	0.103041	0.205307	0.146015	0.0796162	0.0384789	0.167501	0.673647	0.00351096	0.998668	0.999659	1.00034	1.00133	3.67206
65820	-141.7819	-116.4235	-25.35832	401623	5.602046	0.0889902	0.0610245	0.0691796	0.0253926	8.60726e-05	0.0189227	0.0368453	0.0981312	0.194191	0.129362	0.00774345	0.0898504	0.212804	0.0680505	0.000264231	0.137756	0.0256478	0.0176247	0.0460863	0.206017	0.0285253	0.17372	0.33428	0.440833	0.0144748	0.00693624	0.138181	0.139335	0.0855773	0.21402	0.363153	0.111959	0.133794	0.138996	0.218277	1.1483	0.00172708	0.997995	0.999487	1.00051	1.00201	5.226054
65830	-130.7084	-110.4307	-20.27766	484914.8	7.685351	0.0582493	0.032367	0.134897	0.0312387	0.000488693	0.035157	0.0533153	0.0644513	0.145407	0.135763	0.00514317	0.244377	0.164538	0.0608758	0.000147711	0.0626085	0.0204408	0.0141704	0.0279977	0.0630826	0.0258821	0.339038	0.207945	0.350626	0.0190286	0.0122444	0.0310834	0.223008	0.156437	0.0639458	0.468673	0.145959	0.0697625	0.125857	0.213466	0.807259	0.00139523	0.998175	0.999533	1.00047	1.00183	4.616326
65840	-129.9596	-111.6928	-18.26679	120530.2	8.116985	0.0687381	0.0706888	0.0867444	0.00804553	0.000323491	0.0136671	0.127833	0.0467823	0.255482	0.368029	0.0171837	0.132734	0.0806378	0.0239104	0.000350177	0.0807254	0.0244797	0.0172317	0.0348782	0.111566	0.0297211	0.248471	0.200754	0.361811	0.0309772	0.014319	0.0313299	0.0679055	0.436082	0.0773835	0.448372	0.0974768	0.131141	0.104874	0.277789	0.230367	0.00275056	0.996341	0.999062	1.00093	1.00366	4.361554
65850	-136.1102	-119.4136	-16.69654	58512.27	10.39242	0.0295227	0.0689158	0.11261	0.0106127	0.00169402	0.0448079	0.154466	0.0411875	0.174259	0.322999	0.0285029	0.308088	0.0581063	0.0505661	0.000542123	0.0326347	0.00639013	0.0384652	0.0241568	0.200025	0.0936147	0.165269	0.0341912	0.516209	0.0424185	0.022008	0.072621	0.0465919	0.459217	0.119438	0.0632302	0.145542	0.17572	0.0723532	0.273451	0.0786649	0.00241814	0.99475	0.998653	1.00134	1.00526	4.091511
65860	-130.4979	-114.3408	-16.15708	105339.6	9.506877	0.0941686	0.140681	0.140046	0.00817712	0.000595221	0.0578546	0.162553	0.0501921	0.143693	0.240851	0.0356987	0.177188	0.176555	0.182577	0.00269936	0.0191274	0.0100718	0.0241361	0.0205609	0.12128	0.308003	0.21826	0.0387062	0.507548	0.031291	0.0153227	0.145003	0.0663132	0.126551	0.0976653	0.0424523	0.1645	0.109432	0.164953	0.201945	0.0392603	0.00198051	0.996086	0.998997	1.001	1.00392	4.087891
65870	-145.4228	-121.6911	-23.73168	384218.7	6.496965	0.0410763	0.0926127	0.100217	0.00427868	0.000415911	0.0634164	0.16165	0.0935824	0.189408	0.73093	0.0626557	0.154852	0.306781	0.118671	0.0093744	0.0112786	0.0449978	0.00914908	0.0562182	0.253156	0.150629	0.230118	0.0761907	0.604213	0.0463254	0.0226069	0.220748	0.0654021	0.0431156	0.0444753	0.0256127	0.144303	0.357766	0.124577	0.39508	0.0138355	0.00256996	0.99795	0.999475	1.00052	1.00205	5.072289
65880	-130.1548	-112.3326	-17.82223	817882.6	8.129994	0.0258154	0.0279975	0.0526993	0.00858563	0.000340755	0.0209757	0.150153	0.0485227	0.243835	0.403131	0.0383125	0.167101	0.431576	0.101128	0.0424673	0.00774884	0.0360625	0.0108662	0.0452934	0.238476	0.109088	0.247012	0.135403	0.530534	0.0300851	0.0054209	0.155889	0.0806305	0.040389	0.115968	0.0140872	0.178222	0.152371	0.102381	0.29286	0.0145748	0.000859288	0.998595	0.999641	1.00036	1.00141	4.306862
65890	-132.746	-108.7932	-23.95285	808535.5	9.475119	0.0336769	0.116138	0.0381224	0.003253	0.00186983	0.0560585	0.140811	0.114706	0.176164	0.325677	0.0601443	0.193102	0.118154	0.291706	0.0232218	0.00278557	0.0567293	0.00615724	0.068458	0.316614	0.0637557	0.329067	0.110306	0.439478	0.0137655	0.0513568	0.736842	0.02236	0.0958673	0.238531	0.0468694	0.166539	0.123992	0.212308	0.110512	0.00369656	0.00316207	0.998587	0.999639	1.00036	1.00141	4.911958
65900	-137.0294	-110.6661	-26.36326	928743.6	5.158662	0.0928084	0.106666	0.0532706	0.00736613	0.00112627	0.062003	0.0608202	0.0841147	0.292907	0.0984743	0.0742323	0.472575	0.23089	0.279151	0.0311617	0.00536037	0.0572427	0.00239337	0.0892877	0.279258	0.0165115	0.116126	0.124222	1.14214	0.0249382	0.0999949	0.262895	0.0306232	0.103724	0.229438	0.0255473	0.539702	0.0904069	0.0385568	0.06331	0.00359835	0.00298205	0.998681	0.999663	1.00034	1.00132	5.295828
65910	-143.5883	-119.994	-23.59437	565227.5	8.608657	0.23248	0.198698	0.00651261	0.0146872	0.00126637	0.0755791	0.066941	0.0640798	0.155782	0.191939	0.0255792	0.627664	0.0944956	0.109677	0.0630009	0.00178944	0.0527969	0.00466167	0.111233	0.0621692	0.0221508	0.128748	0.102053	0.940432	0.00898468	0.0376531	0.206457	0.0446185	0.0973617	0.471009	0.00500496	0.278626	0.0326954	0.287437	0.132731	0.00724088	0.00841923	0.99831	0.999568	1.00043	1.00169	4.972653
65920	-138.0012	-117.7558	-20.24533	202828.1	8.075278	0.096855	0.105324	0.0168017	0.033698	0.00117017	0.349877	0.0204223	0.0426194	0.10945	0.270696	0.0484822	0.0460284	0.10304	0.260087	0.0456312	0.00294698	0.0653347	0.0128141	0.11495	0.333592	0.014101	0.290983	0.122259	0.348844	0.0138789	0.0103322	0.198501	0.0257845	0.106816	0.693392	0.0109935	0.321402	0.0523421	0.277874	0.0300986	0.00315208	0.00594802	0.997179	0.999278	1.00072	1.00282	4.606522
65930	-138.5123	-116.5029	-22.00944	917755.5	6.761534	0.117173	0.147389	0.0198607	0.0617377	0.00301687	0.13529	0.0670017	0.0540345	0.0664613	0.540321	0.115162	0.0591166	0.113333	0.0932571	0.0530976	0.0164269	0.0479653	0.0117851	0.13218	0.278969	0.00326854	0.239854	0.0821544	0.70369	0.0163621	0.0140087	0.189252	0.0238113	0.113113	0.693392	0.0486916	0.170286	0.0192786	0.345712	0.0218735	0.00422926	0.00714294	0.998673	0.999661	1.00034	1.00133	4.829699
65940	-144.8891	-111.482	-33.40709	817388.1	6.882785	0.0921165	0.158223	0.0162209	0.106687	0.00643961	0.0361942	0.0729395	0.0802325	0.0636997	0.737918	0.181569	0.0395509	0.124	0.126741	0.0630769	0.00815416	0.0532682	0.0383578	0.235448	0.33224	0.00498829	0.224049	0.222872	1.465	0.0120713	0.0473508	0.125517	0.014418	0.0813904	1.15978	0.242767	0.0336617	0.00467643	0.205056	0.0588672	0.00898651	0.00807614	0.998594	0.999641	1.00036	1.00141	6.492604
65950	-143.0641	-114.9389	-28.12523	544472.5	5.17474	0.0243895	0.0658624	0.00710216	0.151917	0.0108008	0.0076945	0.141156	0.103631	0.0747488	0.181136	0.301171	0.0310722	0.116607	0.248776	0.0267997	0.0592195	0.0850633	0.144653	0.135961	0.228777	0.0152417	0.742064	0.151855	0.833892	0.0203871	0.217041	0.161698	0.0155431	0.0439433	0.480469	0.446258	0.103588	0.00383427	0.157766	0.0943647	0.00242944	0.00458391	0.998278	0.999559	1.00044	1.00172	5.641496
65960	-143.9791	-118.2013	-25.77778	284882.8	6.053398	0.0165977	0.0512012	0.00670932	0.10176	0.0117373	0.0295136	0.201546	0.0736048	0.0450169	0.0709419	0.311695	0.024831	0.156395	0.218005	0.0247418	0.0565402	0.120743	0.0757121	0.264858	0.2694	0.0506436	0.491865	0.0289265	0.374725	0.0697582	0.16154	0.170126	0.00538496	0.22076	0.908579	0.385738	0.135484	0.0312737	0.0843148	0.108912	0.00196651	0.00285052	0.99762	0.999391	1.00061	1.00238	5.364397
65970	-144.85	-123.3082	-21.54181	313567.3	6.627457	0.015269	0.20469	0.00398261	0.139866	0.0250492	0.0249957	0.0523678	0.075947	0.150908	0.122426	0.126683	0.102041	0.249431	0.202815	0.0256443	0.0374581	0.204571	0.0769347	0.0748186	0.134883	0.110562	0.0691862	0.0255895	0.322956	0.0257295	0.194049	0.496442	0.000938389	0.333201	0.321412	0.374186	0.244837	0.00387203	0.0181455	0.151077	0.00125044	0.0048617	0.997731	0.999419	1.00058	1.00227	4.749077
65980	-136.1945	-119.3621	-16.83247	228006.8	8.285267	0.0127896	0.100124	0.0031211	0.228046	0.0116862	0.0137548	0.0167953	0.0300021	0.252426	0.240592	0.121959	0.130786	0.20744	0.223855	0.126382	0.0153771	0.203467	0.0541783	0.127126	0.123118	0.0713186	0.089031	0.0520444	0.238942	0.00675708	0.234201	0.268574	0.00158594	0.138161	0.394856	0.0786995	0.132463	0.000932711	0.0885856	0.143814	0.00108799	0.00334725	0.997339	0.999319	1.00068	1.00266	4.187425
65990	-131.5046	-111.4015	-20.10305	551058.2	6.897181	0.0264786	0.19607	0.00451351	0.370426	0.00517237	0.0118008	0.0205169	0.0668978	0.159176	0.169849	0.113555	0.0775153	0.219445	0.0912124	0.0928165	0.00845251	0.112965	0.0549547	0.039962	0.129284	0.0185671	0.0717022	0.00897823	0.463157	0.00359799	0.408791	0.0917231	0.000768024	0.0909855	0.73925	0.0904032	0.408749	0.0010882	0.0992395	0.0881209	0.00136508	0.00338323	0.998288	0.999562	1.00044	1.00171	4.560934
66000	-129.6413	-110.11	-19.53129	355375.9	9.627047	0.0410621	0.238918	0.00694655	0.232635	0.00876221	0.0125032	0.0242834	0.180429	0.194422	0.24284	0.0149156	0.0339403	0.293871	0.218651	0.0273659	0.0121234	0.0578235	0.0728089	0.0325721	0.167022	0.00684059	0.117075	0.00706551	0.348855	0.00899843	0.596202	0.178387	0.00088389	0.0482736	0.564687	0.0659245	0.11532	0.000750856	0.130843	0.121021	0.00344139	0.00467187	0.997869	0.999455	1.00054	1.00213	4.433136
66010	-128.8577	-117.7242	-11.13359	536815.6	9.749147	0.0739293	0.204917	0.00723737	0.12987	0.0130817	0.0141874	0.0328542	0.14414	0.381602	0.0970037	0.0197784	0.0405259	0.300149	0.148606	0.0311902	0.0425248	0.0212254	0.110986	0.0652149	0.0584224	0.00866665	0.0975598	0.0108854	0.10718	0.0120331	0.443834	0.0392672	0.0015313	0.128638	0.247758	0.0993444	0.100892	0.00309293	0.109163	0.131306	0.0020908	0.080877	0.998266	0.999556	1.00044	1.00174	3.561564
66020	-124.022	-117.6189	-6.403121	434933.8	12.64852	0.0321834	0.0632749	0.00549402	0.0843676	0.00705897	0.00525181	0.0908379	0.133033	0.142147	0.0733485	0.0166298	0.0337925	0.212761	0.233437	0.0276232	0.048825	0.0149025	0.084003	0.264707	0.10329	0.0257038	0.132121	0.0102901	0.0929958	0.0234042	0.236857	0.128638	0.00503415	0.0898563	0.331018	0.0629211	0.0493386	0.00385044	0.08411	0.0330639	0.0058334	0.0949345	0.998073	0.999507	1.00049	1.00193	3.086939
66030	-127.2704	-123.2106	-4.059793	95593.42	10.42094	0.0241099	0.0441703	0.00529227	0.103486	0.054183	0.0186531	0.104567	0.0965734	0.0881377	0.0685782	0.0438379	0.0130709	0.191317	0.133829	0.011488	0.106472	0.0154774	0.0728962	0.128892	0.0722902	0.0530478	0.096378	0.0191197	0.161757	0.0209004	0.372385	0.106076	0.00550872	0.0728071	0.166227	0.0446173	0.0613799	0.00204836	0.119762	0.120953	0.00329145	0.0532848	0.995892	0.998947	1.00105	1.00411	2.876865
66040	-128.0544	-116.0006	-12.05386	79243.43	7.401142	0.0139723	0.0578937	0.00316852	0.0459863	0.104903	0.0209095	0.0244956	0.0668475	0.123449	0.0991238	0.0277515	0.04562	0.191728	0.098176	0.0116425	0.164652	0.00745156	0.0830368	0.0451698	0.130188	0.075185	0.117825	0.0216888	0.179247	0.0557769	0.38181	0.0670453	0.00218475	0.143098	0.207425	0.260935	0.123469	0.00233964	0.165971	0.0954535	0.00305109	0.233073	0.995488	0.998843	1.00115	1.00452	3.501743
66050	-133.1272	-113.7337	-19.39347	122311.9	11.85501	0.0541374	0.0169274	0.00301835	0.0307658	0.114151	0.0301744	0.0196329	0.0668853	0.299799	0.0815895	0.0404721	0.377104	0.0602707	0.150552	0.0413324	0.326826	0.0108642	0.0306683	0.127969	0.0991491	0.149906	0.130699	0.0133423	0.129125	0.0530542	0.566585	0.0645693	0.00648948	0.0788131	0.128551	0.403329	0.100239	0.00281417	0.171889	0.0654669	0.00180431	0.151541	0.996368	0.999069	1.00093	1.00364	4.200505
66060	-133.6127	-122.5092	-11.10348	94001.53	9.777552	0.116926	0.031117	0.00768788	0.0450647	0.0815757	0.0058213	0.0725136	0.195758	0.262354	0.0501982	0.167975	0.191072	0.146142	0.0450376	0.032313	0.0918743	0.0204444	0.0303278	0.0540472	0.196987	0.138572	0.0553908	0.0136782	0.0873732	0.0550659	0.346817	0.203057	0.0104007	0.105542	0.213387	0.150307	0.0930446	0.0107611	0.14962	0.05041	0.00408526	0.0258186	0.995857	0.998938	1.00106	1.00415	3.558566
66070	-130.9492	-115.1119	-15.83737	143381.6	7.271925	0.15208	0.116533	0.0120904	0.0194366	0.0397674	0.00667673	0.121631	0.0859537	0.146382	0.0582682	0.490984	0.375473	0.220093	0.0619297	0.0285244	0.034381	0.0146115	0.0402829	0.0753465	0.0986723	0.234284	0.169123	0.0366215	0.0451767	0.03634	0.350701	0.0498488	0.00580842	0.0960076	0.252304	0.240733	0.0643938	0.0144231	0.129297	0.0263662	0.00104024	0.0466083	0.996645	0.999141	1.00086	1.00336	3.998193
66080	-120.3934	-117.4603	-2.933048	890654.2	12.42237	0.0699024	0.126187	0.00461779	0.0238025	0.0490268	0.00257986	0.0608451	0.13279	0.0883008	0.0330983	0.149216	0.155712	0.0985925	0.0338142	0.0188143	0.0365506	0.0184981	0.0639376	0.0651567	0.212842	0.360403	0.051201	0.00828213	0.0374344	0.0536511	0.0877961	0.032808	0.00457934	0.0637408	0.104712	0.0982771	0.0647705	0.0088331	0.298169	0.00665769	0.000269034	0.0878314	0.998653	0.999656	1.00034	1.00135	2.813701
66090	-131.8182	-122.2691	-9.549023	682392.5	8.657892	0.259679	0.0950482	0.00505233	0.029085	0.0517458	0.00458365	0.0346746	0.0523233	0.0909628	0.0160782	0.357786	0.106601	0.103748	0.0812443	0.0267163	0.00539856	0.0576038	0.0595889	0.107515	0.22452	0.221409	0.367922	0.0251435	0.0188948	0.0760977	0.0448552	0.0561076	0.0314322	0.0497157	0.14606	0.156552	0.0792401	0.0519627	0.210852	0.00944077	0.000104796	0.0296079	0.998462	0.999607	1.00039	1.00154	3.34535
66100	-136.3376	-119.1949	-17.14271	902005.7	8.032302	0.0910466	0.0917109	0.0119621	0.0749374	0.21167	0.0234069	0.0184972	0.102875	0.0216269	0.0112208	0.229075	0.23638	0.0589704	0.156869	0.0181192	0.0124081	0.0406656	0.0877028	0.0925917	0.499497	0.516957	0.244221	0.0561872	0.0614287	0.0592848	0.0565411	0.032269	0.0914009	0.0467595	0.273634	0.0462917	0.043405	0.0294529	0.42259	0.0737423	0.000332211	0.07566	0.998662	0.999658	1.00034	1.00134	4.22139
66110	-135.9673	-121.7988	-14.16843	340939.7	13.00643	0.0398072	0.194275	0.0611417	0.178191	0.232497	0.0224239	0.0143268	0.191047	0.0887344	0.0244127	0.36309	0.0310569	0.0947564	0.149913	0.063462	0.00103243	0.0151321	0.195698	0.0826428	0.167213	0.239499	0.219029	0.0283107	0.0629325	0.0382183	0.0265692	0.0388908	0.0560089	0.0790855	0.208637	0.0326509	0.0499544	0.0634852	0.215866	0.0487965	0.000256382	0.0538587	0.997824	0.999443	1.00056	1.00218	3.672904
66120	-129.0022	-115.6624	-13.33987	779452.8	10.35577	0.0349738	0.216223	0.0657867	0.283349	0.129389	0.0426697	0.011719	0.0914985	0.0920845	0.0502911	0.595391	0.0279819	0.0981779	0.0868555	0.0510994	0.000766247	0.0104486	0.0978098	0.0656381	0.125091	0.215231	0.129915	0.0435891	0.0383088	0.145106	0.0271122	0.0437418	0.0922894	0.0526688	0.118958	0.103831	0.0264503	0.0293635	0.224417	0.0624047	0.000200932	0.239109	0.998561	0.999632	1.00037	1.00144	3.76994
66130	-127.3348	-111.3556	-15.9792	206781.2	6.457422	0.0288875	0.261411	0.0253173	0.122475	0.061712	0.0207518	0.0147308	0.134008	0.192342	0.0418341	0.108427	0.0389978	0.17234	0.0878462	0.0120318	0.00109519	0.00560187	0.116536	0.0757784	0.0766986	0.484995	0.508322	0.0427532	0.0742274	0.110407	0.215015	0.0610118	0.0723284	0.0309696	0.121444	0.054646	0.0185925	0.0364478	0.179188	0.168914	0.00129325	0.0896667	0.997206	0.999285	1.00071	1.0028	3.869042
66140	-125.4947	-112.2613	-13.23341	402326.7	9.860914	0.0279763	0.14144	0.0132494	0.0752422	0.0630121	0.0351388	0.01962	0.117889	0.447147	0.0191717	0.0501254	0.0309389	0.309915	0.164378	0.0403143	0.000762942	0.0159804	0.0259993	0.0354347	0.0638895	0.386651	0.496907	0.0391891	0.127524	0.0494516	0.119355	0.0266014	0.0409245	0.0136368	0.157428	0.0947427	0.0360549	0.0394059	0.156429	0.213862	0.00421027	0.0746472	0.997997	0.999487	1.00051	1.002	3.774644
66150	-124.3742	-110.5553	-13.81892	70852.44	11.19956	0.00753021	0.177875	0.0153259	0.0746203	0.172626	0.0527673	0.00977928	0.0321184	0.433643	0.0196262	0.0314604	0.0649201	0.184053	0.0260038	0.0225236	0.00374395	0.0377296	0.0198226	0.0533006	0.0818353	0.768575	0.277063	0.0667909	0.0533862	0.0156869	0.104574	0.0182312	0.0129454	0.0172692	0.392516	0.0222752	0.0356045	0.076042	0.0273745	0.228129	0.0572483	0.0773799	0.995229	0.998776	1.00122	1.00478	3.772395
66160	-117.2769	-109.1827	-8.094183	110747.5	11.93159	0.0188309	0.03733	0.00877439	0.102137	0.0433205	0.0610914	0.0169336	0.0196122	0.171793	0.0134024	0.0331315	0.0788137	0.128947	0.0147065	0.0457554	0.00170637	0.0419906	0.00562193	0.0660854	0.281394	0.597637	0.234377	0.0852741	0.091333	0.00762968	0.252465	0.0417131	0.0848075	0.0299188	0.0631868	0.0258281	0.043278	0.115451	0.0137465	0.288536	0.0421296	0.036535	0.996183	0.999022	1.00097	1.00382	3.245224
66170	-120.0672	-115.5749	-4.492312	151462	11.92708	0.0170219	0.0760717	0.0120094	0.0459905	0.0229389	0.0298425	0.022723	0.0110925	0.107401	0.0151304	0.0908292	0.0808285	0.0597493	0.0107862	0.0636562	0.00216787	0.0247791	0.0120366	0.0743582	0.362192	0.405308	0.390573	0.0330239	0.0824824	0.00655278	0.0353766	0.0348107	0.134749	0.0353711	0.100927	0.0737569	0.0525148	0.0879977	0.054988	0.137681	0.022459	0.113184	0.996736	0.999164	1.00083	1.00327	2.943362
66180	-114.7351	-119.1751	4.439993	162360.8	12.37937	0.113372	0.0748193	0.0167584	0.0712414	0.0733821	0.0152822	0.0501409	0.00798155	0.0660911	0.0212143	0.0775863	0.0335135	0.059477	0.00572237	0.0596933	0.00179662	0.0307821	0.00547749	0.124127	0.180462	0.169603	0.197773	0.0993811	0.0532499	0.014681	0.0458015	0.00912759	0.091917	0.0290892	0.0403114	0.0345644	0.0541738	0.0203326	0.0401879	0.144022	0.0354778	0.0496006	0.996847	0.999193	1.0008	1.00316	2.218214
66190	-114.7478	-110.5579	-4.189864	185020.8	16.06286	0.0637391	0.0295237	0.0273843	0.163785	0.0632834	0.0439466	0.0235497	0.00860694	0.0508119	0.0399479	0.262087	0.108888	0.0752438	0.00229887	0.0333543	0.00146374	0.0390111	0.0102146	0.0672785	0.048162	0.384599	0.270543	0.0625539	0.0300894	0.0159081	0.0539229	0.0174753	0.127809	0.135137	0.0341974	0.0635976	0.0877565	0.0368817	0.01672	0.136608	0.0291263	0.135425	0.997046	0.999244	1.00075	1.00296	2.800931
66200	-122.7531	-110.2944	-12.45877	419837.8	8.812083	0.0709528	0.0151067	0.00660981	0.0875563	0.0685241	0.0266673	0.0123869	0.0596701	0.0533897	0.0171767	0.117782	0.0447897	0.216568	0.00941121	0.0880939	0.00228151	0.0462896	0.0073043	0.0645227	0.0777509	0.551392	0.556191	0.0290776	0.114861	0.0145085	0.09779	0.0270152	0.0954687	0.125946	0.0236658	0.161581	0.0852241	0.182023	0.00767067	0.26638	0.197145	0.0588606	0.998039	0.999498	1.0005	1.00196	3.687634
66210	-121.454	-115.7846	-5.669405	482096.5	12.12639	0.0362353	0.0201616	0.00793596	0.177737	0.0841097	0.0139455	0.0322734	0.0707664	0.0115105	0.0651529	0.0226498	0.143704	0.098818	0.0099653	0.134578	0.0226345	0.0141043	0.0275951	0.0371979	0.0776012	0.300841	0.280331	0.0150013	0.0438192	0.127078	0.112008	0.00782336	0.0236574	0.241761	0.0216607	0.0500464	0.274659	0.10036	0.00815665	0.069266	0.153906	0.100283	0.99817	0.999532	1.00047	1.00183	3.039333
