Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
42270	-229.6525	-221.9098	-7.742702	239509.6	11.10574	0.0572523	0.196526	0.0844876	0.0132043	0.104783	0.027544	0.00873881	0.0164454	0.0520701	0.0963943	0.00687677	0.0614782	0.00638193	0.0953569	0.00912627	0.0151951	0.0826187	0.109692	0.00716514	0.0171161	0.300303	0.423559	0.180108	0.0541629	0.211099	0.00551689	0.060598	0.177132	0.0238414	0.188028	0.0196719	0.226698	0.0485708	0.997404	0.999335	1.00066	1.0026	2.987743
42280	-234.0802	-222.4645	-11.61572	330835.8	10.69281	0.0461772	0.199381	0.143712	0.026752	0.0414429	0.0834658	0.00365102	0.00369837	0.0461479	0.122443	0.0116738	0.0523363	0.00231706	0.105057	0.0161281	0.0131012	0.0887705	0.0434334	0.0277882	0.0238763	0.234582	0.533583	0.0868829	0.032789	0.565719	0.00518051	0.17319	0.0746729	0.0379532	0.310226	0.0416177	0.133223	0.025143	0.997791	0.999435	1.00056	1.00221	3.356116
42290	-235.488	-218.7839	-16.70407	523594.8	9.332482	0.0464837	0.194626	0.043685	0.0497127	0.0355738	0.0432044	0.00084312	0.00172315	0.0174463	0.120824	0.081878	0.0264774	0.00760571	0.0813301	0.00520061	0.0343745	0.0445021	0.048154	0.254428	0.0800554	0.171838	0.598425	0.267552	0.0139627	0.567861	0.00340254	0.202661	0.056654	0.0710707	0.639724	0.00830835	0.088367	0.0305908	0.998244	0.999551	1.00045	1.00176	3.938545
42300	-228.4126	-220.5597	-7.852958	600518.1	10.01757	0.119338	0.135691	0.0758666	0.0483155	0.0235855	0.0169567	0.00320209	0.00229328	0.0172644	0.154475	0.0546133	0.0276699	0.0112245	0.0430937	0.00754211	0.0116431	0.0455569	0.0401591	0.11056	0.0577006	0.225637	0.386006	0.0716081	0.0310427	0.428246	0.00452737	0.15921	0.0566815	0.0363315	0.461553	0.00880284	0.0854945	0.0434259	0.99836	0.999581	1.00042	1.00164	3.005317
42310	-225.0791	-217.4083	-7.670842	517153.3	12.48276	0.336451	0.0968484	0.0528235	0.0577747	0.0250965	0.0171513	0.00150129	0.00348374	0.0162026	0.066681	0.044928	0.0286668	0.00769274	0.0158425	0.00394497	0.0334623	0.0674866	0.0334301	0.0842797	0.0812194	0.188624	0.425203	0.0733924	0.0108895	0.469038	0.0068471	0.148674	0.0280584	0.0312492	0.364337	0.00343922	0.0631747	0.0514467	0.998233	0.999548	1.00045	1.00177	2.939341
42320	-234.4293	-217.0116	-17.41763	440241.5	8.883113	0.235516	0.0859665	0.0653866	0.142137	0.0238643	0.0847703	0.00106749	0.00250824	0.0251237	0.187648	0.0350769	0.0243898	0.00686751	0.0190701	0.00748628	0.0320572	0.10417	0.125823	0.0578384	0.0285257	0.0820135	0.418408	0.106039	0.110388	0.954587	0.00575617	0.317704	0.024768	0.0270392	0.608214	0.00970069	0.015238	0.0697553	0.998085	0.99951	1.00049	1.00192	4.044901
42330	-237.1033	-219.9932	-17.11012	568039.5	7.827399	0.121347	0.05503	0.046278	0.0378488	0.0119084	0.0815815	0.000786157	0.00611456	0.0527469	0.130421	0.0214518	0.0205236	0.00623441	0.0687111	0.0128755	0.107927	0.110782	0.242491	0.0448633	0.0199218	0.0322423	0.522515	0.0359995	0.153975	0.676952	0.00793555	0.611714	0.0100799	0.0537089	0.501914	0.0680444	0.026805	0.143004	0.998314	0.999569	1.00043	1.00169	4.044733
42340	-237.8864	-220.7926	-17.09374	487872.4	6.917789	0.18796	0.0597651	0.139161	0.0460792	0.0183803	0.0409588	0.00161635	0.00588264	0.0126033	0.118493	0.00962063	0.0200259	0.00652258	0.122336	0.0117875	0.150963	0.127724	0.132128	0.0635251	0.0370741	0.029053	0.44853	0.12562	0.501861	0.592244	0.0162037	0.463527	0.0177378	0.0107666	0.247551	0.0443662	0.11232	0.0888176	0.998181	0.999535	1.00046	1.00182	4.011203
42350	-241.1356	-221.3514	-19.78426	918086.2	8.860034	0.228995	0.0837441	0.108993	0.0285244	0.0101829	0.0515816	0.00510192	0.0043498	0.0195481	0.0754247	0.0418988	0.0640424	0.0290448	0.0603642	0.0416081	0.0467518	0.0636768	0.197742	0.129699	0.0285869	0.0715341	0.416677	0.175697	0.164205	0.743665	0.11509	0.623433	0.0114191	0.0189448	0.237313	0.0299377	0.0448092	0.340798	0.998674	0.999661	1.00034	1.00133	4.313383
42360	-243.9964	-231.0176	-12.97878	869765.7	11.01686	0.10779	0.0746885	0.0320068	0.0660509	0.00380627	0.0147715	0.00841026	0.00286689	0.0106057	0.25249	0.0575192	0.0261331	0.0112224	0.0591333	0.172924	0.0744149	0.078948	0.136227	0.107547	0.0281087	0.0312142	0.234308	0.20071	0.066699	0.293546	0.115491	0.366744	0.059537	0.0371702	0.107129	0.0611771	0.150558	0.414722	0.998637	0.999652	1.00035	1.00136	3.46467
42370	-243.7325	-222.5046	-21.22787	627172.4	6.884529	0.54316	0.0542821	0.0737769	0.0307826	0.0018109	0.0766153	0.124757	0.00305087	0.0122088	0.144515	0.0498551	0.0435314	0.0258805	0.123105	0.080481	0.067314	0.0828377	0.0907864	0.187974	0.034757	0.0810368	0.511585	0.136748	0.0400104	0.886301	0.170617	0.295204	0.0564985	0.0147795	0.0676964	0.0395128	0.0762212	0.38125	0.998395	0.99959	1.00041	1.00161	4.608942
42380	-239.8952	-225.5179	-14.37739	446144.5	8.820372	0.254771	0.123501	0.0910136	0.00800209	0.00158592	0.0904953	0.145167	0.0132792	0.00556059	0.12778	0.0309508	0.00794818	0.0271279	0.130376	0.0300249	0.0902125	0.106261	0.0655324	0.0570564	0.0123797	0.0741406	0.22572	0.202967	0.0271476	0.590026	0.0243518	0.47581	0.0978603	0.00935879	0.0313056	0.0872338	0.0370143	0.401932	0.998098	0.999513	1.00049	1.0019	3.703894
42390	-242.1	-227.7576	-14.34243	595302	6.71389	0.157545	0.07927	0.0616497	0.0485921	0.00993552	0.0892339	0.156722	0.0478086	0.00335418	0.0970861	0.0457169	0.0399464	0.00947509	0.210518	0.0650213	0.0896715	0.0914215	0.0579844	0.155297	0.00667414	0.0180143	0.210621	0.194732	0.0388649	0.635485	0.0132747	0.184545	0.289368	0.0183636	0.0267843	0.079264	0.0195724	0.330438	0.998353	0.999579	1.00042	1.00165	3.582251
42400	-241.4794	-228.6598	-12.81967	733443.8	10.83647	0.0879361	0.226438	0.0429794	0.100567	0.00583406	0.0142001	0.0422983	0.0372073	0.0118746	0.144283	0.0240307	0.0345063	0.0286479	0.20468	0.0477001	0.114094	0.0949923	0.0743705	0.144366	0.00423583	0.0376677	0.240866	0.126823	0.123177	0.240646	0.00468008	0.224853	0.271389	0.0409681	0.0178601	0.0484251	0.0150206	0.583098	0.998516	0.999621	1.00038	1.00148	3.460715
42410	-241.373	-226.4244	-14.94863	818309.2	8.412412	0.2076	0.545295	0.0165157	0.0883296	0.00226518	0.0119935	0.0189212	0.0143782	0.0149916	0.0981748	0.0130895	0.038381	0.00907768	0.094694	0.0374103	0.132842	0.214981	0.0743705	0.0402631	0.00254518	0.122263	0.187709	0.199754	0.137804	0.232656	0.00333779	0.428361	0.34769	0.0390013	0.0188202	0.0300031	0.0203436	0.331489	0.998595	0.999641	1.00036	1.00141	3.775352
42420	-234.6336	-227.1914	-7.442154	72493.1	10.59295	0.324032	0.169995	0.00692163	0.107484	0.00376115	0.0212543	0.0527778	0.039732	0.0228093	0.129369	0.00650345	0.0554762	0.0366342	0.118535	0.0233091	0.045902	0.0850262	0.0370721	0.0477934	0.00374034	0.0888825	0.177092	0.0927414	0.267945	0.136117	0.00183535	0.223606	0.337416	0.155423	0.0261558	0.0571229	0.00388026	0.0600696	0.995283	0.99879	1.0012	1.00472	2.966415
42430	-235.1988	-221.9325	-13.26631	454599.5	10.11635	0.101791	0.208192	0.00776561	0.118392	0.00308999	0.0192946	0.0508845	0.0155967	0.0405712	0.138222	0.0111158	0.0676822	0.0375153	0.0666959	0.0194938	0.0312698	0.0572484	0.0587613	0.0481566	0.00538282	0.0485222	0.293871	0.115298	0.277084	0.409524	0.00670492	0.289828	0.569046	0.250025	0.0208493	0.0457886	0.0109019	0.0965717	0.998115	0.999518	1.00048	1.00189	3.541137
42440	-242.3941	-234.5217	-7.872449	755791.5	11.29724	0.153409	0.0649608	0.0043722	0.0512509	0.00921845	0.0236584	0.0438815	0.00410514	0.0978627	0.123099	0.0927777	0.040643	0.0486963	0.0983448	0.057625	0.088074	0.112402	0.0166252	0.0586307	0.00776393	0.0773688	0.221678	0.247478	0.200257	0.188008	0.0187399	0.231877	0.156241	0.323288	0.00546841	0.0312084	0.0333665	0.0627528	0.998538	0.999626	1.00037	1.00146	2.995132
42450	-230.6485	-224.2488	-6.399655	627037.9	9.807261	0.0793732	0.0741694	0.00831375	0.0282211	0.0344435	0.0253286	0.0417875	0.00375119	0.0311011	0.134459	0.107521	0.0642542	0.0683893	0.100948	0.0871795	0.0319193	0.0517723	0.0218381	0.149549	0.0112559	0.0372136	0.315957	0.127026	0.0954056	0.185045	0.00775554	0.220703	0.151415	0.366409	0.0192897	0.0199485	0.0615177	0.0912125	0.998395	0.99959	1.00041	1.00161	2.854473
42460	-231.3289	-218.9408	-12.38817	652558.4	10.7162	0.131376	0.141402	0.0159641	0.0331353	0.0681447	0.0678795	0.0239091	0.00149765	0.0138365	0.239221	0.0764837	0.0448102	0.0173383	0.0840498	0.0481515	0.0135359	0.0972515	0.0319656	0.108996	0.0157776	0.0272801	0.420035	0.246299	0.0574334	0.199787	0.011262	0.374005	0.0770959	0.45418	0.043448	0.0261709	0.168486	0.0469572	0.998427	0.999598	1.0004	1.00157	3.427165
42470	-229.8687	-219.6258	-10.24293	412761.9	10.55475	0.0272099	0.22421	0.00783135	0.0163463	0.0252874	0.0195808	0.0333396	0.000330074	0.0119077	0.299515	0.0480631	0.0654472	0.017607	0.141244	0.0275819	0.00699408	0.0152704	0.0395728	0.159255	0.0304122	0.0875956	0.189131	0.132264	0.0582461	0.141553	0.0325425	0.254517	0.167512	0.552948	0.143507	0.0490323	0.174179	0.0319023	0.998022	0.999494	1.0005	1.00198	3.231937
42480	-227.0471	-215.2211	-11.82595	897568	9.610881	0.0801618	0.218525	0.00623539	0.0189986	0.018832	0.020397	0.00948612	0.000359615	0.00810699	0.124012	0.110385	0.123804	0.0177962	0.0427014	0.0343264	0.00599972	0.0351088	0.0603633	0.595111	0.0299405	0.073405	0.415729	0.131074	0.0703002	0.163958	0.0656609	0.160629	0.102273	0.46937	0.0294684	0.0143246	0.134126	0.0210635	0.998659	0.999657	1.00034	1.00134	3.412032
42490	-230.1945	-221.5985	-8.596042	737778.8	8.333291	0.0851693	0.115695	0.00266637	0.00803781	0.00885463	0.0131434	0.0288419	0.000231698	0.00674453	0.104018	0.0472133	0.11841	0.0103786	0.0486636	0.0793776	0.0137635	0.0348163	0.0505998	0.240245	0.0203	0.0767149	0.108648	0.293404	0.0960922	0.269339	0.0285843	0.251266	0.28341	0.45172	0.0285418	0.0195611	0.0557546	0.0131553	0.998521	0.999622	1.00038	1.00148	3.01336
42500	-235.4584	-223.6806	-11.77778	172171.4	8.562687	0.0934879	0.14193	0.0158365	0.00967026	0.0292616	0.0201914	0.0203017	8.11246e-05	0.0138919	0.126765	0.0873574	0.138634	0.00810831	0.229064	0.086574	0.0348269	0.120044	0.0641002	0.298318	0.0636425	0.0498674	0.0437238	0.517662	0.0318217	0.330279	0.0343485	0.271131	0.246701	0.152166	0.0219797	0.0102026	0.0435055	0.0480351	0.996938	0.999216	1.00078	1.00307	3.403511
42510	-239.8339	-220.7702	-19.06363	881179.7	6.267528	0.174047	0.19525	0.0163851	0.0102651	0.0720553	0.00984846	0.0440682	0.000181883	0.0115515	0.0918362	0.0823851	0.109205	0.0123246	0.238083	0.0689748	0.0272394	0.236468	0.0263635	1.19251	0.0623792	0.023415	0.0552299	0.14216	0.0882978	0.524859	0.0467948	0.260985	0.0967089	0.188373	0.0363614	0.0266038	0.0110641	0.0603903	0.998646	0.999654	1.00035	1.00135	4.242666
42520	-237.0127	-215.2731	-21.73959	883327.8	5.915264	0.16794	0.0210035	0.0284947	0.0322939	0.00935825	0.011742	0.0516584	0.000294415	0.00271591	0.147882	0.0614677	0.0673084	0.0140546	0.0884286	0.00939388	0.0340385	0.0537846	0.0167045	1.41057	0.0336011	0.0377811	0.155746	0.233129	0.226216	0.434844	0.266058	0.312017	0.124262	0.452986	0.0180049	0.0318634	0.0457946	0.0354651	0.998648	0.999654	1.00035	1.00135	4.636907
42530	-233.1415	-219.3819	-13.75962	827141.6	9.16872	0.715098	0.00637595	0.0402414	0.15898	0.0160275	0.00652858	0.037578	0.000991851	0.00229791	0.200317	0.110809	0.0820668	0.0113243	0.0746611	0.0176623	0.0395151	0.0702898	0.00468171	0.544518	0.0080494	0.0220663	0.0565125	0.109537	0.12951	0.203451	0.0447705	0.22557	0.174353	0.25492	0.019552	0.0822694	0.10312	0.0539599	0.998603	0.999643	1.00036	1.0014	3.627605
42540	-232.6962	-215.4009	-17.29531	265908.7	6.453738	0.228524	0.00225842	0.0542281	0.0697469	0.00957235	0.0032564	0.0496958	0.000989301	0.012887	0.049459	0.145648	0.0731864	0.0225857	0.0793803	0.0466827	0.111452	0.0342506	0.00943679	0.28397	0.0244464	0.0593068	0.12401	0.090452	0.221314	0.223191	0.0207906	0.518428	0.448221	0.75947	0.0712682	0.040385	0.0323586	0.0693352	0.997536	0.999369	1.00063	1.00247	3.990186
42550	-235.5142	-220.1121	-15.40204	142280.4	6.934658	0.405145	0.000887705	0.0403393	0.0761838	0.0281352	0.00390452	0.0588156	0.000499347	0.0196053	0.100729	0.0511123	0.0365705	0.00819972	0.0608799	0.077357	0.0427132	0.0204458	0.0166695	0.412202	0.0229662	0.106475	0.179166	0.10815	0.240075	0.12144	0.0173123	0.499565	0.343059	0.275149	0.0747408	0.159086	0.0938332	0.067187	0.996632	0.999137	1.00086	1.00337	3.7686
42560	-230.841	-218.1955	-12.64547	363044.2	8.630787	0.356195	0.00129834	0.0352546	0.0276999	0.00438523	0.00383089	0.0147701	0.00105875	0.0101835	0.115096	0.140425	0.0833676	0.0102904	0.0257632	0.246326	0.0370607	0.0183467	0.00722732	0.224781	0.012344	0.0922789	0.0974783	0.102646	0.322999	0.241741	0.0242266	0.517711	0.230389	0.107646	0.0360886	0.28117	0.0583417	0.0174823	0.997891	0.99946	1.00054	1.00211	3.505901
42570	-226.0094	-213.6394	-12.36997	766281.9	6.776549	0.147482	0.00304292	0.0669295	0.0661414	0.00359878	0.00479848	0.0073813	0.00143604	0.0121242	0.164872	0.0969066	0.0287844	0.0205715	0.0849323	0.019322	0.0520669	0.0304152	0.00652174	0.187198	0.024112	0.0371651	0.0282069	0.119007	0.362003	0.365866	0.0176022	0.748981	0.127572	0.0704917	0.0983292	0.259346	0.0240869	0.0141501	0.998548	0.999629	1.00037	1.00145	3.301444
42580	-237.1349	-228.0082	-9.126683	412033.5	9.226578	0.147518	0.00132309	0.0459631	0.0367491	0.0241918	0.00861424	0.00819617	0.00253422	0.0101325	0.240042	0.0286062	0.0879783	0.0379845	0.190521	0.0440056	0.0240842	0.056629	0.00220518	0.156379	0.0357239	0.012637	0.0272887	0.113914	0.225542	0.647034	0.0125054	0.383936	0.0789556	0.033816	0.114293	0.2312	0.0429994	0.0104715	0.99802	0.999494	1.00051	1.00198	3.123972
42590	-235.3622	-225.2827	-10.07948	275051.2	7.894969	0.105942	0.00156625	0.0583653	0.0476135	0.0267951	0.00421361	0.008955	0.00209263	0.016299	0.198202	0.0167102	0.0861713	0.0190668	0.110419	0.0594238	0.032237	0.050022	0.00380315	0.0954187	0.0698911	0.00569056	0.0470522	0.114149	0.307869	0.686964	0.00353871	0.383767	0.131419	0.0725762	0.121171	0.184439	0.0435989	0.0383676	0.997577	0.99938	1.00062	1.00242	3.15381
42600	-232.9603	-214.0867	-18.87365	749949.5	11.17682	0.232383	0.00211018	0.0470364	0.0437176	0.0228254	0.00103006	0.0166507	0.00251115	0.0138284	0.266603	0.0245483	0.033512	0.0228579	0.0242991	0.0336284	0.0239834	0.114186	0.0220647	0.0389322	0.0461406	0.0045466	0.148399	0.0518907	0.20595	0.495915	0.00165613	0.690568	0.0706774	0.102983	0.337089	0.779317	0.0183509	0.04201	0.998533	0.999625	1.00037	1.00147	3.982203
42610	-226.2119	-209.6026	-16.60924	729939.4	10.3972	0.588176	0.00159565	0.0775283	0.0148334	0.0233372	0.000979846	0.00571889	0.00198282	0.0089258	0.234074	0.0149051	0.029808	0.0207329	0.0258887	0.0295014	0.0253668	0.163632	0.0429098	0.0679876	0.0331877	0.0107916	0.069964	0.110595	0.284899	0.574768	0.0040069	0.499953	0.0663821	0.185781	0.184982	0.379525	0.0187169	0.0470804	0.998513	0.99962	1.00038	1.00149	3.848516
42620	-225.0405	-216.1279	-8.912562	778257.2	8.892144	0.263996	0.00232353	0.0854432	0.0256573	0.0313493	0.00137315	0.0180174	0.00224474	0.0228141	0.191898	0.0429539	0.0450807	0.0260373	0.0256273	0.0311368	0.00801979	0.0778799	0.0867464	0.0680757	0.0292968	0.0291919	0.0505967	0.181691	0.25533	0.506467	0.00456407	0.183983	0.105061	0.0121708	0.159238	0.481362	0.0144267	0.0178381	0.99856	0.999632	1.00037	1.00144	3.087892
42630	-245.3333	-224.0677	-21.26559	442455.7	7.282026	0.336243	0.00332994	0.13338	0.0521367	0.0610975	0.00431189	0.0169836	0.00089221	0.141632	0.203423	0.0700591	0.18522	0.0299578	0.0124448	0.0373291	0.0177461	0.0116601	0.102128	0.0287667	0.0227186	0.062902	0.0251318	0.144379	0.88123	0.302966	0.0191518	0.0502868	0.409196	0.0303504	0.498561	0.65232	0.0398952	0.0181656	0.99809	0.999511	1.00049	1.00191	4.605995
42640	-235.5949	-223.2542	-12.34067	956837.4	8.696903	0.154293	0.00255891	0.0237357	0.0780735	0.0340388	0.0147503	0.00999498	0.00123439	0.0833181	0.292591	0.0435136	0.165078	0.0158171	0.00822758	0.0469257	0.0177531	0.0301332	0.120712	0.0695055	0.0144022	0.0991087	0.0145148	0.148078	0.369839	0.295657	0.0133583	0.0683016	0.639291	0.0166074	0.131114	0.407622	0.0277918	0.0136964	0.998701	0.999668	1.00033	1.0013	3.471638
42650	-237.5443	-219.018	-18.52627	912171.8	12.48705	0.265028	0.00917544	0.0148733	0.0603446	0.0314138	0.0184683	0.0147959	0.00707576	0.039856	0.0821787	0.0474758	0.160613	0.010742	0.0283502	0.0676407	0.0485646	0.00759984	0.165454	0.184952	0.0304192	0.0976012	0.0382209	0.282446	0.513475	0.21321	0.0083987	0.0427815	0.269234	0.0113459	0.288387	0.72675	0.0175176	0.00411529	0.998669	0.99966	1.00034	1.00133	3.808505
42660	-242.8831	-226.3464	-16.53664	206517.6	6.093182	0.304586	0.0107591	0.0104216	0.0470277	0.0429334	0.0315574	0.0214042	0.00851239	0.025796	0.104258	0.0532883	0.18325	0.0561226	0.0309485	0.105265	0.0614332	0.0437081	0.100812	0.131179	0.0428503	0.0150555	0.0575999	0.166024	0.677407	0.270052	0.0265355	0.0254789	0.487285	0.0141794	0.307746	0.317922	0.0135677	0.00730402	0.997204	0.999284	1.00071	1.0028	3.80227
42670	-237.946	-219.0293	-18.91665	421138.2	7.12957	0.288557	0.00604604	0.0155916	0.0533554	0.0596281	0.0268714	0.034929	0.00477289	0.0315847	0.345756	0.00608455	0.0799083	0.0814922	0.0474042	0.0411225	0.026088	0.011649	0.0498072	0.177379	0.0772692	0.00745345	0.278653	0.142312	0.382178	0.563175	0.0268044	0.0507504	0.339306	0.0310639	0.45011	0.51758	0.0172323	0.00945333	0.998042	0.999499	1.0005	1.00196	4.281368
42680	-234.5958	-222.8585	-11.73722	36821.12	9.941023	0.361406	0.00311557	0.00793434	0.0369006	0.0404206	0.0192243	0.0710926	0.0104336	0.0223308	0.201589	0.00184613	0.0198566	0.0509602	0.0554479	0.00881218	0.0512238	0.012381	0.0543367	0.196338	0.0789499	0.0161104	0.374156	0.0813511	0.621358	0.274676	0.00517886	0.0711312	0.147644	0.0619873	0.169326	0.229775	0.0235796	0.014393	0.993384	0.9983	1.00168	1.00663	3.395266
42690	-239.7805	-223.8902	-15.89028	19322.69	7.447913	0.2613	0.000576973	0.0043482	0.0919756	0.0429688	0.0099015	0.0172305	0.012082	0.0640068	0.139943	0.0130083	0.0292501	0.0951985	0.0381923	0.0105089	0.105242	0.0129636	0.0981475	0.125676	0.0970225	0.0288715	0.583082	0.0344529	0.766749	0.168336	0.00585763	0.0194284	0.0933147	0.0803418	0.175146	0.541457	0.0578802	0.052573	0.990871	0.99765	1.00232	1.00916	3.877034
42700	-237.1492	-222.4436	-14.70565	79991.7	9.943392	0.251606	0.000413637	0.00194629	0.133887	0.0972146	0.0204248	0.0157883	0.00678028	0.0369862	0.229365	0.0165562	0.0860852	0.0649735	0.0614741	0.00759337	0.151017	0.00771144	0.113789	0.0279431	0.0543639	0.0192301	0.324443	0.0887079	0.803058	0.207387	0.0122619	0.00910113	0.0407159	0.0976904	0.102356	0.460835	0.0468678	0.0951608	0.995509	0.998849	1.00114	1.0045	3.693733
42710	-235.1051	-222.11	-12.99515	581132.3	11.52164	0.221774	7.65308e-05	0.00120574	0.0894851	0.0367102	0.0233026	0.0181498	0.00498412	0.0216391	0.225139	0.00911263	0.187235	0.110559	0.0682913	0.0129342	0.0952115	0.0127267	0.101541	0.146447	0.123116	0.0276603	0.13833	0.109381	0.59935	0.306178	0.00287147	0.00858095	0.0415017	0.0297139	0.0794785	0.229586	0.123841	0.227738	0.998333	0.999574	1.00043	1.00167	3.433852
42720	-231.2657	-216.2856	-14.98014	888165.9	8.535313	0.174949	9.83986e-05	0.00671175	0.0301643	0.0392434	0.0361582	0.0142191	0.0020524	0.0709694	0.348447	0.0647641	0.105365	0.0383036	0.0542769	0.0553323	0.120045	0.00553108	0.0658288	0.0850697	0.138962	0.0541623	0.164407	0.088659	0.443692	0.270993	0.00355994	0.0205567	0.0452675	0.0240431	0.18384	0.542996	0.114933	0.364275	0.998652	0.999655	1.00034	1.00135	3.777878
42730	-237.1689	-219.6767	-17.49212	478741.1	6.925127	0.243848	0.000132227	0.0427329	0.0673273	0.0271589	0.0365297	0.021157	0.00171358	0.0521585	0.186903	0.0877518	0.0732958	0.0155899	0.0486843	0.0454015	0.0406807	0.00748262	0.160252	0.0968025	0.489184	0.0492242	0.0904652	0.233317	0.560776	0.380402	0.010468	0.113851	0.0840276	0.0206618	0.0814867	0.403418	0.0673315	0.229105	0.998164	0.99953	1.00047	1.00184	4.069319
42740	-236.4395	-219.3398	-17.09976	159191.3	5.514087	0.10723	0.000594392	0.0467618	0.0461433	0.0182045	0.0299146	0.0435219	0.00180147	0.0477371	0.154477	0.0333003	0.0642396	0.0233086	0.0219497	0.034353	0.0237952	0.00274561	0.10316	0.173501	0.263542	0.0157241	0.0236617	0.146676	0.455762	0.712456	0.0349723	0.093595	0.429934	0.0204443	0.108099	0.351077	0.027447	0.0669328	0.996816	0.999184	1.00081	1.00319	3.727061
42750	-235.0936	-216.5341	-18.55946	341306.3	6.440512	0.369758	0.000369656	0.0859422	0.0541058	0.0135098	0.0156686	0.0160186	0.00176229	0.0592947	0.180059	0.0737102	0.088433	0.078276	0.00677604	0.0136462	0.0287082	0.00762741	0.0527865	0.13271	0.169806	0.0120639	0.00768391	0.10149	0.623647	0.167911	0.0236452	0.374113	0.584542	0.049668	0.069096	0.430544	0.0468204	0.244369	0.997825	0.999443	1.00055	1.00218	4.184561
42760	-234.6863	-222.1403	-12.54606	338938.9	10.6462	0.255309	0.00186214	0.0270473	0.0668424	0.0119599	0.0241075	0.00470354	0.0025984	0.0560231	0.0866031	0.0179556	0.0927757	0.0716271	0.00648346	0.00623114	0.0351611	0.0727345	0.0424451	0.102971	0.212192	0.043694	0.0127239	0.0419494	0.402732	0.106495	0.0259465	0.576467	0.391239	0.0453291	0.0321662	0.20042	0.0430486	0.325689	0.997818	0.999441	1.00056	1.00218	3.445531
42770	-238.4198	-215.024	-23.39575	732148	9.951856	0.677314	0.00317206	0.0238774	0.0707895	0.0218121	0.0566926	0.00570292	0.004884	0.0271557	0.0644862	0.0345984	0.15382	0.0700095	0.00754925	0.00291328	0.0530097	0.124851	0.0451108	0.0888397	0.257802	0.025964	0.00991562	0.085468	0.0627387	0.0769857	0.00918175	0.532495	0.908545	0.0144468	0.0890032	0.345332	0.0342922	0.577699	0.998515	0.99962	1.00038	1.00149	4.566456
42780	-243.2137	-222.049	-21.16467	497550.9	8.244795	0.657682	0.00512879	0.0316721	0.0314569	0.0943147	0.00892781	0.0318048	0.00732513	0.00976936	0.247199	0.0867428	0.221551	0.0509256	0.00516734	0.00194579	0.0320067	0.216882	0.0458199	0.115682	0.158813	0.0138306	0.00481871	0.0872069	0.0231756	0.112163	0.0397084	0.343264	0.569017	0.0492118	0.0667248	0.244446	0.0297469	0.885419	0.998199	0.999539	1.00046	1.0018	4.52955
